player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,gap_grades_run_block,gap_run_block_percent,gap_snap_counts_run_block,gap_snap_counts_run_block_percent,gap_snap_counts_run_play,grades_run_block,penalties,run_block_percent,snap_counts_run_block,snap_counts_run_play,zone_grades_run_block,zone_run_block_percent,zone_snap_counts_run_block,zone_snap_counts_run_block_percent,zone_snap_counts_run_play
Makilan Thomas,147058,T,ARK STATE,9,0,113,58.1,100.0,96,35.3,96,66.3,0,100.0,272,272,69.6,100.0,156,57.4,156
Zakhari Franklin,97620,WR,ILLINOIS,13,0,187,58.6,100.0,107,39.5,107,71.0,0,100.0,271,271,63.3,100.0,138,50.9,138
Ethan Vasko,163817,QB,COAST CAR,12,0,141,60.0,73.8,96,35.4,130,60.0,0,73.0,271,371,60.0,81.9,172,63.5,210
Aireontae Ersery,129649,T,MINNESOTA,12,0,225,62.9,100.0,91,33.6,91,73.6,1,100.0,271,271,77.3,100.0,157,57.9,157
Bru McCoy,71345,WR,TENNESSEE,12,0,307,61.1,99.4,162,59.8,163,75.8,0,99.3,271,273,64.8,100.0,97,35.8,97
Aidan Armenta,175731,QB,LA MONROE,12,0,209,60.1,89.5,51,18.8,57,60.1,0,91.6,271,296,60.0,96.4,213,78.6,221
Eric Singleton Jr.,170078,WR,GA TECH,12,0,176,59.9,91.1,164,60.5,180,51.6,0,93.1,271,291,62.3,100.0,88,32.5,88
Raphael Williams Jr.,149997,WR,PITTSBURGH,13,0,268,49.6,100.0,103,38.1,103,48.4,0,100.0,270,270,61.0,100.0,152,56.3,152
Ashtyn Hawkins,147222,WR,BAYLOR,13,0,118,55.9,98.3,116,43.0,118,60.5,0,99.3,270,272,63.2,100.0,142,52.6,142
Antonio Williams,156241,WR,CLEMSON,14,0,140,61.7,99.1,107,39.6,108,59.3,1,98.2,270,275,63.0,100.0,127,47.0,127
Caden Veltkamp,156642,QB,W KENTUCKY,13,0,346,60.2,82.2,162,60.0,197,60.1,0,78.0,270,346,60.0,95.6,87,32.2,91
Kahlil House,188868,T,STANFORD,10,0,300,51.6,100.0,161,59.6,161,49.7,1,100.0,270,270,53.5,100.0,84,31.1,84
Mose Vavao,74174,C,FRESNO ST,12,0,169,66.1,100.0,73,27.0,73,61.6,0,100.0,270,270,63.7,100.0,176,65.2,176
Mason Tharp,144758,TE,TEXAS TECH,13,0,315,68.5,100.0,125,46.3,125,71.8,0,100.0,270,270,74.1,100.0,134,49.6,134
Darius Lassiter,157480,WR,BYU,12,1,128,72.8,100.0,101,37.4,101,74.0,1,100.0,270,270,71.6,100.0,150,55.6,150
Malachi Fields,151069,WR,VIRGINIA,12,0,335,63.6,100.0,85,31.5,85,65.2,1,100.0,270,270,58.8,100.0,160,59.3,160
Max Bredeson,144930,TE,MICHIGAN,13,0,222,68.0,100.0,164,61.0,164,73.5,0,100.0,269,269,69.1,100.0,87,32.3,87
Josh Carlin,72075,G,UCLA,12,0,324,63.0,100.0,66,24.5,66,62.1,2,100.0,269,269,55.7,100.0,178,66.2,178
Wendell Moe Jr.,158736,G,ARIZONA,12,0,109,55.8,100.0,129,48.0,129,62.5,3,100.0,269,269,66.2,100.0,127,47.2,127
Spencer Holstege,101600,G,UCLA,12,0,324,56.2,100.0,66,24.5,66,55.6,1,100.0,269,269,56.5,100.0,178,66.2,178
LaNorris Sellers,174326,QB,S CAROLINA,12,0,289,60.2,67.5,104,38.7,154,60.2,0,74.1,269,363,60.0,87.7,164,61.0,187
Andrew Armstrong,160110,WR,ARKANSAS,11,0,111,66.0,100.0,154,57.2,154,64.1,0,100.0,269,269,67.7,100.0,105,39.0,105
Tucker Gleason,122475,QB,TOLEDO,12,0,316,60.0,83.3,145,53.9,174,60.0,0,79.4,269,339,60.0,86.5,122,45.4,141
Maurice Smith,99650,C,FLORIDA ST,11,0,167,62.5,100.0,116,43.1,116,61.3,2,100.0,269,269,61.7,100.0,135,50.2,135
Stanton Ramil,174051,T,MICH STATE,11,0,223,54.1,100.0,73,27.1,73,55.4,1,100.0,269,269,60.0,100.0,166,61.7,166
Blake Horvath,162555,QB,NAVY,12,0,237,60.0,57.2,111,41.3,194,60.0,0,62.3,269,432,60.0,55.7,44,16.4,79
Bless Harris,87406,T,TCU,13,0,305,50.6,100.0,132,49.1,132,53.7,0,100.0,269,269,61.6,100.0,110,40.9,110
Anthony Walton,147087,G,COAST CAR,12,0,141,52.8,100.0,99,36.9,99,55.5,1,100.0,268,268,58.1,100.0,144,53.7,144
Connor Tollison,146881,C,MISSOURI,9,0,229,73.8,100.0,84,31.3,84,75.4,0,100.0,268,268,74.2,100.0,168,62.7,168
Mata'ava Ta'ase,141701,TE,BYU,13,1,128,60.0,100.0,97,36.2,97,62.8,1,100.0,268,268,63.9,100.0,144,53.7,144
Victor Snow,158249,WR,BUFFALO,13,0,126,67.5,95.8,68,25.4,71,47.5,0,96.8,268,277,60.9,99.0,193,72.0,195
Jahmal Banks,123373,WR,NEBRASKA,13,0,238,62.5,100.0,108,40.3,108,56.8,1,100.0,268,268,53.1,100.0,144,53.7,144
Wyatt Sullivan,156534,TE,FAU,12,0,165,50.2,100.0,113,42.3,113,52.5,0,100.0,267,267,56.6,100.0,142,53.2,142
Greg Nunnery,184781,T,SO MISS,12,0,296,53.0,100.0,136,50.9,136,50.7,1,100.0,267,267,56.2,100.0,111,41.6,111
Nyck Harbor,175923,WR,S CAROLINA,13,0,289,68.1,100.0,117,43.8,117,60.2,1,99.6,267,268,63.4,100.0,135,50.6,135
Luke Baklenko,176606,T,STANFORD,10,0,300,56.5,100.0,155,58.3,155,57.9,0,100.0,266,266,63.7,100.0,83,31.2,83
Quentin Hayes,186423,QB,AIR FORCE,9,0,101,60.0,73.1,87,32.7,119,60.0,0,69.6,266,382,60.0,78.8,26,9.8,33
Brant Banks,101581,T,RICE,12,0,275,69.8,100.0,48,18.0,48,72.9,1,100.0,266,266,74.0,100.0,199,74.8,199
Markus Allen,145160,WR,E MICHIGAN,11,0,160,66.3,100.0,94,35.3,94,66.8,0,100.0,266,266,67.1,100.0,154,57.9,154
Matt Wagner,176320,TE,BOISE ST,13,0,120,45.9,100.0,142,53.4,142,52.1,1,100.0,266,266,64.9,100.0,102,38.3,102
Caleb Douglas,157740,WR,TEXAS TECH,13,0,315,60.5,100.0,111,41.7,111,47.7,0,100.0,266,266,64.8,100.0,147,55.3,147
Trevor Buhr,174661,G,IOWA STATE,13,0,193,53.9,100.0,150,56.4,150,52.5,0,100.0,266,266,51.5,100.0,92,34.6,92
Jimto Obidegwu,144395,T,KENT STATE,11,0,201,63.8,100.0,108,40.6,108,54.9,0,100.0,266,266,49.6,100.0,142,53.4,142
Horatio Fields,144188,WR,WAKE,12,0,339,64.4,100.0,135,50.9,135,69.8,0,100.0,265,265,68.9,100.0,108,40.8,108
Tyler Neville,148889,TE,VIRGINIA,12,0,335,68.9,100.0,79,29.8,79,64.6,0,100.0,265,265,69.1,100.0,149,56.2,149
Jayden Higgins,150240,WR,IOWA STATE,13,0,193,58.1,100.0,129,48.7,129,62.3,1,100.0,265,265,66.6,100.0,120,45.3,120
Le'Meke Brockington,144969,WR,MINNESOTA,13,0,225,56.4,100.0,76,28.8,76,49.6,0,99.6,264,265,56.1,100.0,164,62.1,164
Chris Brazzell II,158409,WR,TENNESSEE,13,0,307,62.2,100.0,151,57.2,151,56.9,1,100.0,264,264,64.5,100.0,104,39.4,104
Santana Saunders,145361,G,DOMINION,9,0,263,46.2,100.0,102,38.6,102,52.3,1,100.0,264,264,58.8,100.0,145,54.9,145
Mikey Keene,70961,QB,FRESNO ST,12,0,169,61.2,96.9,62,23.5,64,60.8,0,94.6,264,279,60.3,98.5,194,73.5,197
Chandler Morris,122938,QB,N TEXAS,12,0,251,60.3,96.7,87,33.0,90,60.2,0,92.3,264,286,60.0,97.7,172,65.2,176
Luke Grimm,122561,WR,KANSAS,12,0,198,57.4,97.8,87,33.1,89,55.9,0,96.3,263,273,59.2,100.0,142,54.0,142
Harold Fannin Jr.,163104,TE,BOWL GREEN,13,0,122,63.9,96.8,149,56.7,154,75.2,1,97.0,263,271,75.2,98.9,89,33.8,90
David Stickle,122419,C,RICE,12,0,275,61.1,100.0,46,17.5,46,56.2,1,100.0,263,263,57.0,100.0,199,75.7,199
Kendall Karr,122841,TE,COAST CAR,12,0,141,48.7,100.0,92,35.0,92,56.9,1,100.0,263,263,65.8,100.0,145,55.1,145
Jerren Gilbert,122673,G,LA TECH,12,0,208,48.8,100.0,121,46.2,121,49.0,0,100.0,262,262,55.0,100.0,112,42.7,112
Isaiah Sillemon,146134,TE,NEW MEXICO,12,1,241,59.7,100.0,159,60.7,159,62.2,2,100.0,262,262,66.8,100.0,86,32.8,86
Jonny Hassard,128082,T,CHARLOTTE,12,0,136,55.1,100.0,177,67.8,177,58.6,1,100.0,261,261,71.2,100.0,70,26.8,70
CJ Dippre,144888,TE,ALABAMA,13,0,103,55.5,100.0,130,49.8,130,64.8,0,100.0,261,261,67.9,100.0,101,38.7,101
Da'Metrius Weatherspoon,154759,T,SYRACUSE,13,0,304,77.9,100.0,105,40.2,105,63.4,2,100.0,261,261,51.9,100.0,123,47.1,123
Corey Robinson II,144567,T,GA TECH,12,0,176,45.1,100.0,160,61.5,160,54.6,0,100.0,260,260,68.0,100.0,81,31.2,81
Jonah Savaiinaea,158742,T,ARIZONA,11,0,109,53.2,100.0,121,46.5,121,64.2,0,100.0,260,260,69.5,100.0,126,48.5,126
John Hofer,145935,G,W MICHIGAN,13,0,347,64.7,100.0,82,31.5,82,68.0,1,100.0,260,260,66.2,100.0,163,62.7,163
Eric Rivers,144279,WR,FIU,12,0,166,64.5,100.0,151,58.1,151,51.4,0,100.0,260,260,61.5,100.0,85,32.7,85
Isaia Glass,146274,T,OKLA STATE,12,0,262,48.8,100.0,130,50.0,130,55.2,1,100.0,260,260,63.0,100.0,110,42.3,110
Quez Yates,156629,G,UAB,12,0,321,63.7,100.0,99,38.1,99,64.9,2,100.0,260,260,64.7,100.0,150,57.7,150
Enokk Vimahi,101548,G,WASHINGTON,13,0,340,50.1,100.0,66,25.5,66,57.0,0,100.0,259,259,55.9,100.0,184,71.0,184
Cole Best,144473,C,USF,12,0,327,66.7,100.0,138,53.3,138,60.2,1,100.0,259,259,55.8,100.0,107,41.3,107
Elijhah Badger,131603,WR,FLORIDA,12,0,163,61.1,100.0,87,33.6,87,48.1,0,100.0,259,259,64.4,100.0,168,64.9,168
Nick Sharpe,144205,G,WAKE,12,0,339,76.9,100.0,138,53.3,138,75.0,0,100.0,259,259,67.8,100.0,105,40.5,105
Ben Wooldridge,82115,QB,LA LAFAYET,11,0,207,60.0,93.3,56,21.6,60,60.0,0,88.4,259,293,60.0,93.5,203,78.4,217
Marcus Tate,144140,G,CLEMSON,10,0,140,58.9,100.0,118,45.6,118,72.1,0,100.0,259,259,74.3,100.0,101,39.0,101
Sterling Galban,78150,WR,UMASS,12,0,216,61.5,100.0,66,25.5,66,54.5,0,99.6,259,260,63.6,100.0,188,72.6,188
Tyler Keinath,164945,G,BOISE ST,10,0,120,67.3,100.0,113,43.6,113,58.1,2,100.0,259,259,49.8,100.0,127,49.0,127
Alex Honig,144681,TE,UCONN,11,0,146,65.1,100.0,82,31.8,82,73.2,1,100.0,258,258,71.7,100.0,160,62.0,160
Dorian Fleming,172225,TE,GA STATE,12,0,175,49.0,100.0,85,32.9,85,53.1,4,99.6,258,259,59.9,100.0,157,60.9,157
Oran Singleton Jr.,145589,WR,E MICHIGAN,12,0,160,59.7,95.0,76,29.5,80,67.2,0,97.7,258,264,61.6,99.4,162,62.8,163
Mateo Guevara,156598,G,MIDDLE TN,12,1,224,56.9,100.0,107,41.5,107,54.1,1,100.0,258,258,52.0,100.0,126,48.8,126
Walker Parks,122156,G,CLEMSON,14,0,140,54.0,100.0,114,44.2,114,56.9,0,100.0,258,258,58.9,100.0,105,40.7,105
Bastian Swinney,146294,G,CAL,11,0,130,54.6,100.0,166,64.6,166,57.4,4,100.0,257,257,62.8,100.0,71,27.6,71
Gio Lopez,172309,QB,S ALABAMA,11,0,288,60.1,85.4,193,75.1,226,60.1,0,84.3,257,305,60.1,91.0,61,23.7,67
Brendon Lewis,131687,QB,NEVADA,12,0,239,61.0,64.8,114,44.5,176,60.5,0,69.6,256,368,60.1,86.4,140,54.7,162
Caden Jensen,176351,TE,LA LAFAYET,14,0,207,62.4,100.0,60,23.4,60,59.0,0,100.0,256,256,56.9,100.0,171,66.8,171
Connor Pay,122073,C,BYU,9,0,128,57.6,100.0,84,32.9,84,59.4,3,100.0,255,255,60.8,100.0,144,56.5,144
Will Pelissier,128426,WR,WYOMING,12,0,351,69.7,99.1,107,42.0,108,66.3,0,99.6,255,256,63.5,100.0,131,51.4,131
Joe Royer,52545,TE,CINCINNATI,12,0,138,47.7,100.0,57,22.4,57,52.3,0,100.0,255,255,52.1,100.0,173,67.8,173
Quinn Murphy,102843,G,W MICHIGAN,13,0,347,60.7,100.0,84,32.9,84,62.6,0,100.0,255,255,64.6,100.0,161,63.1,161
Jordan Hudson,157298,WR,SMU,14,0,287,63.3,100.0,84,32.9,84,58.9,2,99.6,255,256,66.5,100.0,145,56.9,145
Javon Tracy,158028,WR,MIAMI OH,13,0,221,58.6,100.0,36,14.1,36,71.7,0,100.0,255,255,62.0,100.0,201,78.8,201
Delano Townsend,173351,G,UAB,12,0,321,66.0,100.0,105,41.2,105,66.3,0,100.0,255,255,67.8,100.0,138,54.1,138
DeCorion Temple,163121,TE,C MICHIGAN,11,0,134,38.1,100.0,124,48.8,124,38.1,0,100.0,254,254,51.7,100.0,118,46.5,118
Aidan Chiles,173727,QB,MICH STATE,12,0,223,60.0,96.5,83,32.7,86,60.0,0,81.9,254,310,60.0,85.5,159,62.6,186
Anthony Sambucci,130663,WR,W MICHIGAN,11,0,347,75.1,100.0,86,33.9,86,72.2,0,100.0,254,254,70.4,100.0,159,62.6,159
Jake Briningstool,124831,TE,CLEMSON,13,0,140,50.7,100.0,111,43.7,111,50.9,0,100.0,254,254,63.2,100.0,106,41.7,106
Garrett DiGiorgio,146395,T,UCLA,11,0,324,74.9,100.0,63,24.8,63,75.5,2,100.0,254,254,71.8,100.0,166,65.4,166
Reed Buys,124159,G,S ALABAMA,11,0,288,51.2,100.0,183,72.0,183,52.9,0,100.0,254,254,65.8,100.0,64,25.2,64
Josh Grabowski,158237,G,NEVADA,12,0,239,63.5,100.0,123,48.4,123,77.3,0,100.0,254,254,85.3,100.0,118,46.5,118
Kaden Prather,144780,WR,MARYLAND,12,0,215,63.9,100.0,115,45.3,115,57.1,0,99.6,254,255,63.9,100.0,127,50.0,127
Shamarr Jackson,171069,T,NEW MEX ST,10,0,242,45.3,100.0,95,37.5,95,46.7,1,100.0,253,253,52.9,100.0,140,55.3,140
Marlin Klein,162818,TE,MICHIGAN,13,0,222,49.4,100.0,142,56.1,142,54.2,1,100.0,253,253,66.0,100.0,99,39.1,99
Keyone Jenkins,170403,QB,FIU,12,0,166,60.0,89.0,154,60.9,173,60.0,0,84.3,253,300,60.0,96.9,95,37.5,98
Elijah Zollicoffer,156658,G,ARK STATE,11,0,113,63.4,100.0,94,37.3,94,62.4,1,100.0,252,252,62.2,100.0,140,55.6,140
Federico Maranges,100771,C,FAU,9,0,165,64.7,100.0,69,27.4,69,72.2,0,100.0,252,252,74.1,100.0,170,67.5,170
Tai Felton,144886,WR,MARYLAND,12,0,215,56.5,99.1,116,46.0,117,41.9,0,99.6,252,253,69.7,100.0,116,46.0,116
Hunter Watson,183993,QB,SM HOUSTON,12,0,281,60.3,54.9,95,37.7,173,60.3,0,66.7,252,378,60.1,85.0,147,58.3,173
Corey Stewart,130349,T,PURDUE,11,1,273,61.4,100.0,98,38.9,98,54.3,3,100.0,252,252,51.4,100.0,141,56.0,141
Jalen Milroe,146590,QB,ALABAMA,13,0,103,60.1,62.1,113,45.0,182,60.1,0,65.7,251,382,60.0,82.4,131,52.2,159
Armani Winfield,158574,WR,COLO STATE,13,0,144,60.7,100.0,18,7.2,18,66.4,0,100.0,251,251,60.9,100.0,224,89.2,224
Carl Chester,162627,WR,MARSHALL,13,0,214,59.5,100.0,75,29.9,75,48.7,1,100.0,251,251,60.1,100.0,145,57.8,145
Tyler Cooper,101565,G,MINNESOTA,10,0,225,74.5,100.0,88,35.1,88,77.4,2,100.0,251,251,76.5,100.0,139,55.4,139
Kaedin Robinson,144468,WR,APP STATE,9,0,108,53.4,100.0,46,18.4,46,47.0,1,100.0,250,250,56.0,100.0,191,76.4,191
Nick Kallerup,101679,TE,MINNESOTA,13,0,225,81.6,100.0,75,30.0,75,81.8,1,100.0,250,250,75.9,100.0,150,60.0,150
PJ Johnson III,147450,WR,NEW MEX ST,12,0,242,68.8,95.3,81,32.4,85,58.4,0,97.7,250,256,61.3,99.4,153,61.2,154
Noah Fifita,158722,QB,ARIZONA,12,0,109,60.0,97.7,127,50.8,130,60.0,0,93.6,250,267,60.0,96.8,120,48.0,124
Orion Irving,160284,T,SM HOUSTON,10,0,281,59.1,100.0,115,46.2,115,59.6,0,100.0,249,249,57.3,100.0,111,44.6,111
Jayden Ramsey,147025,G,APP STATE,9,0,108,70.9,100.0,32,12.9,32,78.7,0,100.0,249,249,76.5,100.0,204,81.9,204
Jaeden Roberts,146598,G,ALABAMA,12,0,103,71.6,100.0,122,49.0,122,71.3,1,100.0,249,249,70.6,100.0,107,43.0,107
Ender Aguilar,131638,G,TULSA,12,0,320,57.8,100.0,90,36.1,90,53.7,0,100.0,249,249,54.3,100.0,150,60.2,150
Broderick Roman,100253,C,E MICHIGAN,10,0,160,65.9,100.0,68,27.4,68,62.6,0,100.0,248,248,58.0,100.0,162,65.3,162
Dominick Mazotti,98717,TE,UMASS,10,0,216,53.9,100.0,72,29.0,72,52.7,1,99.6,248,249,60.1,100.0,170,68.5,170
Chris Parker,145725,WR,C MICHIGAN,10,0,134,61.7,100.0,116,46.8,116,62.1,0,100.0,248,248,61.9,100.0,120,48.4,120
Artis Cole,173511,WR,LA MONROE,11,0,209,58.7,100.0,59,23.8,59,57.3,0,100.0,248,248,61.0,100.0,171,69.0,171
Malcolm Johnson Jr.,124402,WR,BOWL GREEN,13,0,122,63.4,100.0,131,52.8,131,67.2,0,99.6,248,249,64.7,100.0,100,40.3,100
Dae'Quan Wright,157645,TE,OLE MISS,13,0,226,55.1,100.0,176,71.0,176,49.6,0,100.0,248,248,52.0,100.0,59,23.8,59
Jordan Seaton,183886,T,COLORADO,13,1,143,63.0,100.0,45,18.1,45,62.0,3,100.0,248,248,59.0,100.0,188,75.8,188
Monroe Mills,122977,T,LOUISVILLE,10,0,210,71.2,100.0,106,42.7,106,81.6,0,100.0,248,248,83.6,100.0,132,53.2,132
Dontae Fleming,122634,WR,TULANE,14,0,319,62.8,100.0,117,47.2,117,64.9,0,98.8,248,251,66.1,100.0,106,42.7,106
Ben Rios,158827,G,UTSA,9,0,331,60.5,100.0,98,39.5,98,65.8,0,100.0,248,248,64.9,100.0,125,50.4,125
Elijah Canion,123978,WR,LIBERTY,11,0,206,63.6,100.0,118,47.6,118,64.0,0,100.0,248,248,70.8,100.0,118,47.6,118
Josh Baker,131560,C,ARIZONA,11,0,109,63.1,100.0,121,48.8,121,59.2,0,100.0,248,248,55.8,100.0,116,46.8,116
Diego Pavia,156927,QB,VANDERBILT,13,0,333,60.1,64.7,196,79.4,303,60.3,1,60.4,247,409,60.2,75.5,40,16.2,53
Jack Bech,146771,WR,TCU,12,0,305,64.2,100.0,113,45.7,113,74.5,0,100.0,247,247,68.8,100.0,105,42.5,105
Nate Sullivan Jr.,138317,TE,LA MONROE,12,0,209,33.8,100.0,53,21.5,53,33.5,0,100.0,247,247,38.8,100.0,178,72.1,178
Simon Wilson,170493,C,MIDDLE TN,12,0,224,55.2,100.0,106,42.9,106,59.3,3,100.0,247,247,64.6,100.0,117,47.4,117
Deondre Buford,124053,T,CINCINNATI,10,0,138,66.0,100.0,59,23.9,59,58.4,1,100.0,247,247,57.7,100.0,163,66.0,163
Jamaal Pritchett,155624,WR,S ALABAMA,12,0,288,58.8,99.4,179,72.5,180,59.8,3,99.6,247,248,61.1,100.0,64,25.9,64
Luke Hasz,125950,TE,ARKANSAS,12,0,111,49.6,100.0,143,57.9,143,52.4,1,100.0,247,247,54.1,100.0,93,37.7,93
Jordan McCants,163966,WR,JVILLE ST,14,0,196,63.0,98.5,65,26.3,66,57.1,0,99.6,247,248,65.8,100.0,168,68.0,168
Senika McKie,158142,WR,COAST CAR,13,0,141,52.3,100.0,85,34.4,85,59.7,1,100.0,247,247,70.6,100.0,148,59.9,148
Marcel Reed,175940,QB,TEXAS A&M,11,0,312,60.1,76.8,129,52.4,168,60.1,0,78.1,246,315,60.0,88.5,115,46.7,130
Bruce Mitchell,157431,C,BYU,11,0,128,55.5,100.0,86,35.0,86,54.1,0,100.0,246,246,57.6,100.0,125,50.8,125
Monroe Freeling,173548,T,GEORGIA,14,0,173,64.5,100.0,81,32.9,81,71.4,1,100.0,246,246,71.3,100.0,135,54.9,135
Darius Washington,99679,T,FLORIDA ST,10,0,167,52.4,100.0,109,44.3,109,60.2,0,100.0,246,246,65.6,100.0,121,49.2,121
Blake Bustard,184042,T,E MICHIGAN,9,0,160,51.5,100.0,96,39.0,96,57.7,1,100.0,246,246,65.0,100.0,133,54.1,133
Gevani McCoy,147609,QB,OREGON ST,10,0,265,60.0,99.1,107,43.5,108,60.1,0,91.8,246,268,60.0,91.6,131,53.3,143
Oronde Gadsden II,144046,TE,SYRACUSE,13,0,304,54.0,100.0,100,40.7,100,66.0,0,99.6,246,247,60.3,100.0,105,42.7,105
KeAndre Lambert-Smith,129789,WR,AUBURN,12,0,115,56.0,100.0,128,52.2,128,50.7,0,100.0,245,245,67.7,100.0,113,46.1,113
Antwane Wells Jr.,138470,WR,OLE MISS,13,0,226,64.4,98.6,146,59.6,148,58.0,0,98.0,245,250,64.0,100.0,90,36.7,90
Jacob Barrick,163938,TE,JVILLE ST,14,0,196,54.8,100.0,73,29.9,73,68.9,0,100.0,244,244,75.6,100.0,157,64.3,157
Brendan Doyle,169941,TE,MEMPHIS,13,0,218,65.0,100.0,43,17.6,43,55.1,1,100.0,244,244,59.4,100.0,182,74.6,182
Caden Prieskorn,121783,TE,OLE MISS,13,0,226,61.7,100.0,150,61.5,150,61.6,1,100.0,244,244,65.3,100.0,81,33.2,81
Oscar Delp,157080,TE,GEORGIA,14,0,173,63.0,100.0,93,38.1,93,54.0,0,100.0,244,244,50.3,100.0,115,47.1,115
Grayson Mains,158120,C,TEMPLE,10,0,306,53.9,100.0,104,42.6,104,51.1,0,100.0,244,244,50.5,100.0,106,43.4,106
Terrance Ferguson,146563,TE,OREGON,12,0,264,56.3,100.0,99,40.6,99,60.2,1,100.0,244,244,66.4,100.0,124,50.8,124
Matthew McCoy,162736,G,MIAMI FL,13,0,220,56.9,100.0,160,65.6,160,58.6,0,100.0,244,244,58.9,100.0,73,29.9,73
Josh Thompson,145039,G,NWESTERN,10,0,256,60.1,100.0,77,31.6,77,73.4,1,100.0,244,244,79.8,100.0,149,61.1,149
Mac Dalena,128174,WR,FRESNO ST,13,0,169,57.2,100.0,60,24.6,60,56.7,0,98.0,244,249,68.6,100.0,170,69.7,170
Jakob James,52540,C,TOLEDO,10,0,316,61.5,100.0,123,50.4,123,56.7,0,100.0,244,244,54.8,100.0,99,40.6,99
Julian Fleming,129745,WR,PENN STATE,15,0,266,68.8,100.0,120,49.4,120,72.6,0,100.0,243,243,62.6,100.0,112,46.1,112
Allen Jones Jr.,102326,T,TOLEDO,10,0,316,54.8,100.0,116,47.9,116,58.6,0,100.0,242,242,56.4,100.0,106,43.8,106
Ty Buchanan,146417,T,TEXAS TECH,9,0,315,60.7,100.0,96,39.7,96,59.7,0,100.0,242,242,58.8,100.0,137,56.6,137
Nick Morrow,174222,T,CAL,11,0,130,54.1,100.0,176,72.7,176,56.4,1,100.0,242,242,54.3,100.0,51,21.1,51
Tyhler Williams,156886,C,AKRON,11,0,102,69.4,100.0,46,19.0,46,59.7,0,100.0,242,242,60.3,100.0,178,73.6,178
Trent Whittemore,98811,WR,UCF,12,0,323,71.5,100.0,81,33.6,81,70.8,0,100.0,241,241,68.1,100.0,136,56.4,136
Brock Rechsteiner,150309,WR,JVILLE ST,14,1,196,69.9,100.0,74,30.7,74,65.9,1,100.0,241,241,66.0,100.0,158,65.6,158
Kyren Lacy,122646,WR,LSU,12,0,211,57.4,100.0,80,33.2,80,67.4,1,100.0,241,241,66.7,100.0,147,61.0,147
Nick Nash,98679,WR,S JOSE ST,12,0,285,60.4,100.0,81,33.6,81,58.6,0,99.6,241,242,62.1,100.0,137,56.8,137
Nick Marsh,183541,WR,MICH STATE,11,0,223,60.4,100.0,69,28.6,69,63.1,0,98.4,241,245,64.3,100.0,152,63.1,152
Jesse Prewitt III,158600,WR,C MICHIGAN,12,0,134,59.1,100.0,83,34.6,83,57.2,0,100.0,240,240,61.8,100.0,142,59.2,142
Mak Pounders,144276,T,MISS STATE,11,0,227,52.4,100.0,100,41.7,100,51.8,1,100.0,240,240,56.3,100.0,130,54.2,130
Holden Staes,156971,TE,TENNESSEE,13,0,307,49.9,100.0,143,59.6,143,53.4,2,100.0,240,240,62.2,100.0,84,35.0,84
Izavion Miller,172459,T,AUBURN,11,0,115,62.9,100.0,123,51.3,123,61.8,0,100.0,240,240,59.9,100.0,104,43.3,104
Alan Bowman,77679,QB,OKLA STATE,11,0,262,60.2,96.9,126,52.5,130,60.2,0,92.7,240,259,60.0,97.2,104,43.3,107
Will McDonald,97835,C,CAL,10,0,130,66.5,100.0,160,66.9,160,63.1,0,100.0,239,239,60.6,100.0,57,23.8,57
Harrison Hayes,147549,G,LIBERTY,12,0,206,64.3,100.0,120,50.2,120,67.9,0,100.0,239,239,70.2,100.0,102,42.7,102
Da'Quan Felton,104059,WR,VA TECH,12,0,337,73.8,100.0,81,33.9,81,80.4,2,99.6,239,240,81.7,100.0,135,56.5,135
Bentley Hanshaw,51984,TE,LIBERTY,10,1,206,41.7,100.0,110,46.0,110,49.6,1,100.0,239,239,71.3,100.0,108,45.2,108
Gunnar Gottula,170227,T,NEBRASKA,11,0,238,59.7,100.0,109,45.6,109,55.8,0,100.0,239,239,59.6,100.0,105,43.9,105
J'Onre Reed,176030,C,SYRACUSE,12,0,304,63.1,100.0,107,44.8,107,64.8,1,100.0,239,239,62.5,100.0,100,41.8,100
Jacquon Gibson,158762,WR,UMASS,12,0,216,62.7,100.0,81,33.9,81,62.3,2,100.0,239,239,68.0,100.0,151,63.2,151
David Ndukwe,123458,T,HOUSTON,11,0,182,65.4,100.0,76,31.8,76,62.5,0,100.0,239,239,63.4,100.0,144,60.3,144
Matt Henry,190689,G,TROY,9,0,318,63.9,100.0,116,48.5,116,73.3,0,100.0,239,239,79.1,100.0,104,43.5,104
Ashton Allen,190652,WR,TEMPLE,12,0,306,68.4,99.0,104,43.5,105,57.1,0,97.6,239,245,60.6,100.0,95,39.7,95
Quentin Skinner,122579,WR,KANSAS,12,0,198,74.5,98.8,84,35.1,85,63.0,0,98.8,239,242,60.0,100.0,130,54.4,130
Fernando Mendoza,158323,QB,CAL,11,0,130,60.0,93.6,175,73.5,187,60.2,0,90.8,238,262,60.2,96.6,57,23.9,59
Yannick Smith,190425,WR,E CAROLINA,13,0,156,69.0,99.1,114,47.9,115,63.6,1,99.6,238,239,64.0,100.0,117,49.2,117
Shiyazh Pete,147455,T,NEW MEX ST,6,0,242,64.0,100.0,88,37.0,88,72.8,0,100.0,238,238,75.8,100.0,134,56.3,134
John Campbell Jr.,77383,T,TENNESSEE,13,0,307,52.1,100.0,144,60.5,144,52.7,1,100.0,238,238,55.5,100.0,84,35.3,84
