player,player_id,position,team_name,player_game_count,base_snap_counts_coverage,declined_penalties,franchise_id,man_assists,man_avg_depth_of_target,man_catch_rate,man_coverage_percent,man_coverage_snaps_per_reception,man_coverage_snaps_per_target,man_dropped_ints,man_forced_incompletes,man_forced_incompletion_rate,man_grades_coverage_defense,man_interceptions,man_longest,man_missed_tackle_rate,man_missed_tackles,man_pass_break_ups,man_qb_rating_against,man_receptions,man_snap_counts_coverage,man_snap_counts_coverage_percent,man_snap_counts_pass_play,man_stops,man_tackles,man_targets,man_touchdowns,man_yards,man_yards_after_catch,man_yards_per_coverage_snap,man_yards_per_reception,penalties,zone_assists,zone_avg_depth_of_target,zone_catch_rate,zone_coverage_percent,zone_coverage_snaps_per_reception,zone_coverage_snaps_per_target,zone_dropped_ints,zone_forced_incompletes,zone_forced_incompletion_rate,zone_grades_coverage_defense,zone_interceptions,zone_longest,zone_missed_tackle_rate,zone_missed_tackles,zone_pass_break_ups,zone_qb_rating_against,zone_receptions,zone_snap_counts_coverage,zone_snap_counts_coverage_percent,zone_snap_counts_pass_play,zone_stops,zone_tackles,zone_targets,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_per_coverage_snap,zone_yards_per_reception
Victor Evans III,175552,CB,FIU,6,60,0,166,0,18.5,50.0,100.0,5.0,2.5,0,0,0.0,44.3,0,17,0.0,0,0,60.4,2,11,18.3,11,1,2,4,0,16,4,1.6,8.0,0,1,7.3,71.4,97.8,8.8,6.3,0,0,0.0,78.2,0,25,10.0,1,0,88.4,5,45,75.0,46,3,8,7,0,45,14,1.0,9.0
Landon Hale,175555,S,FIU,1,8,0,166,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,,0,0,22.0,100.0,100.0,7.0,7.0,0,0,0.0,49.8,0,24,0.0,0,0,118.8,1,7,87.5,7,0,1,1,0,24,2,3.4,24.0
Preston Thompson,175573,CB,FIU,1,8,0,166,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,,0,0,,,100.0,,,0,0,,64.1,0,,,0,0,0.0,0,7,87.5,7,0,0,0,0,0,0,0.0,
Atavious Weaver,175576,ED,FIU,7,6,0,166,0,-4.0,100.0,33.3,1.0,1.0,0,0,0.0,60.0,0,5,,0,0,87.5,1,1,16.7,3,0,0,1,0,5,9,5.0,5.0,0,1,-1.0,100.0,18.5,5.0,5.0,0,0,0.0,73.3,0,1,0.0,0,0,79.2,1,5,83.3,27,1,1,1,0,1,2,0.2,1.0
Chantson Prox,175623,CB,SM HOUSTON,2,31,0,281,0,20.3,33.3,100.0,9.0,3.0,0,0,0.0,31.0,0,13,,0,0,47.9,1,9,29.0,9,0,0,3,0,13,1,1.4,13.0,0,0,14.0,50.0,100.0,15.0,7.5,0,0,0.0,66.0,0,7,50.0,1,0,58.3,1,16,51.6,16,1,1,2,0,7,0,0.5,7.0
Trez Moore,175648,CB,TEXAS ST,13,239,0,314,0,15.8,50.0,94.9,11.0,5.5,0,0,0.0,58.6,0,16,0.0,0,0,68.1,6,74,31.0,78,1,6,12,0,70,32,1.1,11.7,0,1,10.1,43.8,94.8,17.9,7.8,0,4,25.0,67.7,0,47,10.0,1,2,88.8,7,127,53.1,134,2,8,16,1,113,68,0.9,16.1
Lantz Russell,175652,S,UTEP,12,167,0,330,0,7.3,75.0,89.6,9.3,7.0,0,0,0.0,62.9,1,29,0.0,0,0,97.4,6,60,35.9,67,5,7,8,1,63,26,1.1,10.5,0,4,10.5,72.7,98.0,12.0,8.7,0,0,0.0,64.7,1,57,6.3,1,0,107.2,8,100,59.9,102,3,11,11,1,142,69,1.5,17.8
Tayden Barnes,175662,S,NEW MEX ST,12,427,0,242,0,12.8,47.4,96.8,9.7,4.6,0,5,26.3,61.4,0,32,0.0,0,3,104.1,9,91,21.3,94,1,6,19,2,125,21,1.4,13.9,0,4,10.4,72.7,97.0,8.6,6.3,0,2,4.5,59.4,2,54,13.3,4,1,106.4,32,293,68.6,302,8,22,44,3,422,195,1.5,13.2
Josiah Charles,175665,CB,NEW MEX ST,12,153,0,242,0,19.5,50.0,100.0,14.0,7.0,0,0,0.0,60.8,0,20,0.0,0,0,109.4,2,29,19.0,29,1,1,4,1,25,0,0.9,12.5,0,1,17.9,58.8,99.1,10.3,6.1,0,3,17.6,59.8,0,63,11.1,1,1,122.8,10,110,71.9,111,0,7,17,1,218,90,2.1,21.8
Quincy Davis,175667,LB,NEW MEX ST,10,103,0,242,0,,,86.7,,,0,0,,64.3,0,,,0,0,0.0,0,13,12.6,15,0,0,0,0,0,0,0.0,,0,1,10.6,80.0,92.5,18.0,14.4,0,0,0.0,48.1,0,30,20.0,1,0,118.8,4,74,71.8,80,0,3,5,0,83,34,1.2,20.8
Tyler Martinez,175679,LB,NEW MEX ST,12,349,0,242,1,4.3,33.3,64.6,50.0,16.7,0,1,33.3,62.5,0,8,0.0,0,1,42.4,1,53,15.2,82,0,0,3,0,8,5,0.2,8.0,0,3,2.3,74.1,94.2,12.4,9.1,0,1,3.7,62.7,0,18,18.2,4,1,89.1,20,261,74.8,277,5,15,27,0,164,148,0.7,8.2
Naeten Mitchell,175681,S,NEW MEX ST,5,9,0,242,0,36.0,100.0,100.0,3.0,3.0,0,0,0.0,36.6,0,44,0.0,0,0,118.8,1,3,33.3,3,0,1,1,0,44,8,14.7,44.0,0,0,,,100.0,,,0,0,,62.9,0,,,0,0,0.0,0,6,66.7,6,0,0,0,0,0,0,0.0,
Jeremiah Vessel,175689,CB,UNLV,6,54,0,325,0,11.0,100.0,87.5,3.0,3.0,0,0,0.0,45.3,0,13,,0,0,145.8,2,7,13.0,8,0,0,2,1,19,0,3.2,9.5,0,0,9.7,83.3,100.0,8.0,6.7,0,0,0.0,76.6,1,37,16.7,1,0,63.9,5,40,74.1,40,2,5,6,0,53,10,1.3,10.6
Deliyon Freeman,175696,CB,HAWAII,6,62,0,180,1,11.0,71.4,100.0,3.8,2.7,0,0,0.0,42.3,0,33,0.0,0,0,110.4,5,23,37.1,23,0,2,7,0,82,25,4.3,16.4,0,0,13.8,75.0,100.0,10.3,7.8,0,0,0.0,62.6,0,35,0.0,0,0,116.7,3,31,50.0,31,0,3,4,0,55,8,1.8,18.3
Jamih Otis,175705,LB,HAWAII,12,175,0,180,0,2.0,100.0,57.8,35.0,35.0,0,0,0.0,63.0,0,3,0.0,0,0,118.8,1,37,21.1,64,1,2,1,1,3,1,0.1,3.0,0,0,5.0,65.0,93.8,8.8,5.8,0,1,5.0,39.4,0,27,25.0,3,1,84.8,13,120,68.6,128,7,9,20,0,137,70,1.2,10.5
Elijah Palmer,175706,CB,HAWAII,11,317,0,180,1,12.2,52.9,99.1,10.9,5.8,0,3,17.6,61.6,1,21,0.0,0,2,65.6,9,107,33.8,108,1,5,17,1,99,65,1.0,11.0,0,1,2.9,78.1,96.4,6.9,5.4,0,2,6.3,77.3,0,19,5.6,1,2,107.4,25,185,58.4,192,9,16,32,2,153,114,0.9,6.1
Jaheim Wilson-Jones,175716,CB,HAWAII,8,97,0,180,1,10.9,66.7,100.0,4.5,3.0,0,4,33.3,61.4,0,44,20.0,1,2,145.5,8,41,42.3,41,1,3,12,2,139,76,3.9,17.4,0,0,16.1,57.1,100.0,11.0,6.3,0,1,14.3,51.8,0,32,50.0,2,0,120.8,4,48,49.5,48,2,2,7,1,53,32,1.2,13.3
Michael Coats Jr.,175720,CB,NEVADA,13,417,0,239,1,11.8,36.8,100.0,12.9,4.7,0,5,26.3,66.4,0,17,0.0,0,2,47.0,7,99,23.7,99,1,9,19,0,65,28,0.7,9.3,0,2,13.2,48.0,100.0,20.0,9.6,0,6,24.0,88.3,3,37,0.0,0,5,43.8,12,260,62.4,260,3,14,25,1,168,42,0.7,14.0
Tori Daffin,175725,S,NEVADA,12,277,0,239,2,1.0,100.0,97.0,15.0,15.0,0,0,0.0,70.8,0,10,0.0,0,0,95.8,4,65,23.5,67,2,8,4,0,28,24,0.5,7.0,0,2,17.6,42.9,98.3,52.0,22.3,0,0,0.0,59.1,1,23,20.0,3,0,16.1,3,172,62.1,175,3,10,7,0,30,13,0.2,10.0
Bishop Turner,175729,S,NEVADA,8,23,0,239,0,,,100.0,,,0,0,,61.5,0,,,0,0,0.0,0,4,17.4,4,0,0,0,0,0,0,0.0,,0,0,20.0,0.0,100.0,,17.0,0,0,0.0,38.0,0,,100.0,1,0,39.6,0,17,73.9,17,0,0,1,0,0,0,0.0,
Skylar Cook,175733,S,NEW MEXICO,5,89,0,241,0,-3.0,100.0,45.6,26.0,26.0,0,0,0.0,62.1,0,6,50.0,1,0,91.7,1,26,29.2,57,0,1,1,0,6,9,0.2,6.0,0,2,0.7,100.0,95.0,9.0,9.0,0,0,0.0,48.4,0,50,33.3,2,0,118.8,6,57,64.0,60,0,2,6,0,87,83,1.6,14.5
Dereck Moore,175736,S,NEW MEXICO,4,85,0,241,2,8.0,50.0,81.3,23.0,11.5,0,0,0.0,76.8,0,-5,0.0,0,0,56.3,1,26,30.6,32,0,0,2,0,-5,0,-0.2,-5.0,0,2,9.0,75.0,91.7,13.7,10.3,0,0,0.0,51.4,0,11,0.0,0,0,93.8,3,44,51.8,48,0,3,4,0,28,8,0.7,9.3
Hunter Wiggins,175743,LB,NEW MEXICO,2,10,0,241,0,,,50.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,10.0,2,0,0,0,0,0,0,0.0,,0,0,10.0,100.0,71.4,5.0,5.0,0,0,0.0,49.0,0,14,,0,0,118.8,1,5,50.0,7,0,0,1,0,14,4,2.8,14.0
Jayden Wilson,175744,LB,NEW MEXICO,10,105,0,241,1,,,45.0,,,0,0,,66.3,0,,50.0,1,0,0.0,0,27,25.7,60,1,0,0,0,0,0,0.0,,0,2,5.0,71.4,75.6,13.0,9.3,0,0,0.0,54.5,0,25,28.6,2,0,147.6,5,68,64.8,90,0,3,7,1,78,49,1.2,15.6
Brady Nassar,175760,ED,S DIEGO ST,12,5,0,284,0,,,2.1,,,0,0,,61.6,0,,50.0,1,0,0.0,0,1,20.0,47,0,1,0,0,0,0,0.0,,0,1,26.0,0.0,4.2,,4.0,0,0,0.0,64.4,1,,25.0,1,0,0.0,0,4,80.0,95,2,2,1,0,0,0,0.0,
Colin Coates,175790,DI,CHARLOTTE,12,1,0,136,0,,,2.9,,,0,0,,59.2,0,,,0,0,0.0,0,1,100.0,34,0,0,0,0,0,0,0.0,,0,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,82,0,0,0,0,0,0,,
Darius Taylor,175823,LB,VA TECH,1,1,0,337,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,,0,0,,,100.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,100.0,1,0,0,0,0,0,0,0.0,
Gage Sawyers,175832,LB,DOMINION,1,23,0,263,0,7.0,100.0,66.7,2.0,2.0,0,0,0.0,55.0,0,4,,0,0,122.9,1,2,8.7,3,0,0,1,1,4,0,2.0,4.0,0,1,-3.0,100.0,100.0,18.0,18.0,0,1,100.0,75.7,0,3,0.0,0,1,79.2,1,19,82.6,19,0,0,1,0,3,6,0.2,3.0
Bray Hubbard,175863,S,ALABAMA,11,210,0,103,0,7.1,28.6,90.0,22.0,6.3,0,2,28.6,62.6,0,4,0.0,0,2,39.6,2,45,21.4,50,1,5,7,0,7,6,0.2,3.5,0,0,4.3,81.8,97.8,14.6,11.9,0,0,0.0,90.2,2,13,7.7,1,0,39.6,9,136,64.8,139,8,12,11,0,27,18,0.2,3.0
Yhonzae Pierre,175869,ED,ALABAMA,9,12,0,103,0,,,25.0,,,0,0,,61.2,0,,,0,0,0.0,0,4,33.3,16,0,0,0,0,0,0,0.0,,0,0,4.3,100.0,29.2,2.3,2.3,0,0,0.0,50.8,0,21,,0,0,101.4,3,7,58.3,24,0,0,3,0,25,12,3.6,8.3
Kelley Jones,175896,CB,MISS STATE,10,169,0,227,0,8.7,71.4,100.0,6.6,4.7,0,0,0.0,71.1,0,12,0.0,0,0,75.9,5,34,20.1,34,2,4,7,0,24,3,0.7,4.8,0,0,6.3,78.6,99.1,10.0,7.9,0,1,7.1,62.2,0,21,27.3,3,0,99.1,11,115,68.0,116,0,8,14,0,109,75,1.0,9.9
Nick DeLoach Jr.,175900,CB,MISSOURI,13,200,0,229,0,12.1,50.0,100.0,11.3,5.6,0,3,21.4,67.0,0,39,0.0,0,3,83.0,7,83,41.5,83,2,9,14,0,132,45,1.7,18.9,0,0,8.9,70.0,100.0,12.1,8.5,0,1,10.0,61.3,0,38,22.2,2,1,135.8,7,87,43.5,87,3,7,10,1,101,57,1.2,14.4
Shamar McNeil,175907,CB,MISSOURI,4,15,0,229,0,10.5,50.0,100.0,8.0,4.0,0,0,0.0,57.6,0,11,0.0,0,0,66.7,1,9,60.0,9,0,1,2,0,11,1,1.4,11.0,0,0,,,100.0,,,0,0,,70.6,0,,,0,0,0.0,0,5,33.3,5,0,0,0,0,0,0,0.0,
Phillip Roche,175913,CB,MISSOURI,2,8,0,229,0,5.0,0.0,100.0,,3.0,0,0,0.0,62.0,0,,,0,0,39.6,0,3,37.5,3,0,0,1,0,0,0,0.0,,0,0,,,100.0,,,0,0,,61.1,0,,,0,0,0.0,0,2,25.0,2,0,0,0,0,0,0,0.0,
Serigne Tounkara,175914,ED,CAL,11,4,0,130,0,,,7.3,,,0,0,,61.1,0,,100.0,2,0,0.0,0,3,75.0,41,2,0,0,0,0,0,0.0,,0,0,,,3.6,,,0,0,,60.8,0,,0.0,0,0,0.0,0,1,25.0,28,0,1,0,0,0,0,0.0,
Jamian Risher Jr.,175925,LB,S CAROLINA,1,4,0,289,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,,0,0,,,100.0,,,0,0,,60.8,0,,,0,0,0.0,0,3,75.0,3,0,0,0,0,0,0,0.0,
Vicari Swain,175930,CB,S CAROLINA,13,169,0,289,0,12.4,27.3,100.0,13.3,3.6,0,2,18.2,65.1,0,23,66.7,2,1,42.2,3,45,26.6,45,0,1,11,0,40,19,1.0,13.3,0,1,20.1,46.7,99.1,15.1,7.1,0,3,20.0,57.4,0,22,15.4,2,1,64.0,7,110,65.1,111,3,10,15,0,83,7,0.8,11.9
Dalton Brooks,175932,S,TEXAS A&M,13,303,0,312,0,9.5,50.0,88.7,37.0,18.5,0,0,0.0,63.6,1,40,55.6,5,0,56.3,2,86,28.4,97,2,4,4,0,54,41,0.7,27.0,0,2,8.7,85.7,94.7,28.0,24.0,0,0,0.0,67.4,0,30,9.1,2,0,112.5,6,178,58.7,188,6,18,7,0,77,25,0.5,12.8
Rylan Kennedy,175937,ED,TEXAS A&M,13,31,0,312,0,1.5,0.0,25.6,,5.5,0,0,0.0,64.5,0,,0.0,0,0,39.6,0,11,35.5,43,0,1,2,0,0,0,0.0,,0,1,14.0,100.0,25.3,10.0,10.0,0,0,0.0,37.3,0,22,25.0,1,0,118.8,2,20,64.5,79,3,2,2,0,38,10,1.9,19.0
Bravion Rogers,175941,CB,TEXAS A&M,5,30,0,312,0,26.0,0.0,100.0,,9.0,0,0,0.0,57.7,0,,,0,0,39.6,0,9,30.0,9,0,0,1,0,0,0,0.0,,0,0,2.0,100.0,94.1,7.5,7.5,0,0,0.0,62.8,0,17,0.0,0,0,110.4,2,16,53.3,17,0,3,2,0,21,17,1.4,10.5
Justin Cryer,175949,LB,FLORIDA ST,8,110,0,167,0,2.0,0.0,78.9,,25.0,0,0,0.0,72.9,1,,,0,0,0.0,0,30,27.3,38,0,0,1,0,0,0,0.0,,0,1,0.0,83.3,97.1,12.6,10.5,0,0,0.0,64.8,0,13,11.1,1,0,87.5,5,66,60.0,68,3,7,6,0,30,30,0.5,6.0
Mac Resetich,175962,S,ILLINOIS,12,119,0,187,3,,,95.9,,,0,0,,70.1,1,,10.0,1,0,0.0,0,93,78.2,97,1,6,0,0,0,0,0.0,,0,0,,,100.0,,,0,0,,67.7,0,,0.0,0,0,0.0,0,18,15.1,18,0,1,0,0,0,0,0.0,
CJ Bufkin,175967,S,ILLINOIS,2,16,0,187,0,-2.5,100.0,100.0,7.0,7.0,0,0,0.0,66.0,0,7,0.0,0,0,85.4,2,14,87.5,14,1,2,2,0,9,14,0.6,4.5,0,0,,,100.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,6.3,1,0,0,0,0,0,0,0.0,
Jaheim Clarke,175969,CB,ILLINOIS,8,222,0,187,0,12.6,55.6,100.0,8.5,4.7,0,5,18.5,54.7,0,37,7.7,1,3,92.2,15,137,61.7,137,1,12,27,1,204,41,1.6,13.6,0,1,9.3,83.3,100.0,6.8,5.7,0,2,16.7,69.5,0,60,0.0,0,2,108.3,10,69,31.1,69,3,11,12,0,120,20,1.8,12.0
Saboor Karriem,175970,S,ILLINOIS,4,18,0,187,0,,,100.0,,,0,0,,66.2,0,,0.0,0,0,0.0,0,16,88.9,16,0,2,0,0,0,0,0.0,,0,0,,,100.0,,,0,0,,60.8,0,,,0,0,0.0,0,2,11.1,2,0,0,0,0,0,0,0.0,
Ta'Derius Collins,175986,ED,INDIANA,1,3,0,190,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,,0,0,,,42.9,,,0,0,,75.9,1,,,0,0,0.0,0,3,100.0,7,0,0,0,0,0,0,0.0,
Jordan Shaw,175991,CB,WASHINGTON,13,294,0,340,0,9.1,50.0,100.0,12.0,6.0,1,6,33.3,78.2,0,27,0.0,0,6,79.6,9,115,39.1,115,3,6,18,1,75,45,0.7,8.3,0,6,6.7,73.3,95.6,13.2,9.7,0,0,0.0,60.0,0,38,6.3,1,0,94.3,11,151,51.4,158,4,9,15,0,112,36,0.8,10.2
Brody Jones,176004,CB,VA TECH,1,6,0,337,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,,0,0,,,100.0,,,0,0,,63.1,0,,,0,0,0.0,0,6,100.0,6,0,0,0,0,0,0,0.0,
Kelvon McBride,176007,LB,NC STATE,9,21,0,248,0,,,4.2,,,0,0,,60.0,0,,,0,0,0.0,0,1,4.8,24,0,0,0,0,0,0,0.0,,0,0,,,33.3,,,0,0,,60.2,0,,,0,0,0.0,0,2,9.5,6,1,0,0,0,0,0,0.0,
Bishop Fitzgerald,176010,S,NC STATE,13,404,0,248,1,5.7,56.5,94.0,12.4,7.0,0,5,21.7,73.1,1,25,0.0,0,4,90.2,13,171,42.3,182,5,12,23,3,108,102,0.7,8.3,0,2,13.3,71.4,100.0,24.8,17.7,0,2,28.6,64.4,1,22,17.6,3,2,59.5,5,128,31.7,128,2,12,7,0,63,32,0.5,12.6
Blake Fann,176012,LB,N TEXAS,2,5,0,251,0,,,100.0,,,0,0,,60.6,0,,,0,0,0.0,0,2,40.0,2,0,0,0,0,0,0,0.0,,0,0,,,60.0,,,0,0,,61.0,0,,,0,0,0.0,0,3,60.0,5,0,0,0,0,0,0,0.0,
Rashard Perry,176021,DI,SYRACUSE,11,1,0,304,0,,,1.7,,,0,0,,59.9,0,,,0,0,0.0,0,1,100.0,60,0,0,0,0,0,0,0.0,,0,0,,,0.0,,,0,0,,61.7,0,,0.0,0,0,0.0,0,0,0.0,93,3,1,0,0,0,0,,
Berry Buxton III,176038,S,SYRACUSE,10,218,0,304,0,16.3,75.0,98.4,18.7,14.0,0,1,25.0,37.9,0,40,0.0,0,1,116.7,3,62,28.4,63,0,2,4,0,61,31,1.1,20.3,0,1,7.3,87.5,100.0,20.0,17.5,0,0,0.0,57.5,0,12,8.3,1,0,89.1,7,145,66.5,145,2,10,8,0,43,9,0.3,6.1
Zyian Moultrie-Goddard,176040,LB,SYRACUSE,4,20,0,304,0,,,100.0,,,0,0,,60.9,0,,,0,0,0.0,0,3,15.0,3,0,0,0,0,0,0,0.0,,0,2,6.0,80.0,100.0,4.0,3.2,0,0,0.0,57.5,0,20,0.0,0,0,95.8,4,16,80.0,16,0,1,5,0,35,4,2.2,8.8
Ihsim Smith-Marsette,176046,S,TEMPLE,5,15,0,306,0,1.0,100.0,66.7,2.0,2.0,0,0,0.0,46.9,0,9,,0,0,143.8,1,4,26.7,6,0,0,1,1,9,8,4.5,9.0,0,0,9.7,100.0,100.0,3.0,3.0,0,0,0.0,49.5,0,18,0.0,0,0,147.9,3,9,60.0,9,1,1,3,1,30,6,3.3,10.0
William Tackie Jr.,176055,CB,WAKE,2,10,0,339,0,,,100.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,10.0,1,0,0,0,0,0,0,0.0,,0,0,8.0,100.0,100.0,3.0,3.0,0,0,0.0,60.3,0,17,0.0,0,0,108.3,3,9,90.0,9,0,2,3,0,30,6,3.3,10.0
Brooks Yurachek,176057,LB,ARKANSAS,1,1,0,111,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,,0,0,,,100.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,100.0,1,0,0,0,0,0,0,0.0,
Kerrington Lee,176058,ED,WAKE,10,9,0,339,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,4,0,0,0,0,0,0,,,0,0,4.7,66.7,20.0,4.0,2.7,0,0,0.0,27.9,0,45,,0,0,109.7,2,8,88.9,40,0,0,3,0,47,43,5.9,23.5
Aiden Hall,176060,LB,WAKE,9,82,0,339,0,,,91.7,,,0,0,,64.0,0,,,0,0,0.0,0,11,13.4,12,0,0,0,0,0,0,0.0,,0,1,5.5,62.5,95.5,12.8,8.0,1,1,12.5,57.2,0,21,25.0,2,1,77.1,5,64,78.0,67,3,5,8,0,44,27,0.7,8.8
Davaughn Patterson,176061,S,WAKE,12,377,0,339,0,8.9,100.0,62.5,5.4,5.4,0,0,0.0,42.9,0,31,33.3,1,0,158.3,7,40,10.6,64,0,2,7,2,109,48,2.9,15.6,0,6,2.2,80.0,91.5,10.5,8.4,2,3,8.6,79.2,1,30,9.4,3,3,75.2,28,301,79.8,329,6,23,35,0,172,140,0.6,6.1
Rushaun Tongue,176062,S,WAKE,12,180,0,339,0,,,100.0,,,0,0,,72.9,0,,0.0,0,0,0.0,0,27,15.0,27,1,2,0,0,0,0,0.0,,0,1,17.4,42.9,100.0,45.0,19.3,0,0,0.0,59.2,0,27,15.4,2,0,71.1,3,138,76.7,138,0,10,7,0,56,12,0.4,18.7
Travon West,176063,CB,WAKE,1,12,0,339,0,,,100.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,8.3,1,0,0,0,0,0,0,0.0,,0,0,13.0,100.0,100.0,7.0,7.0,0,0,0.0,56.0,0,11,,0,0,112.5,1,8,66.7,8,0,0,1,0,11,-2,1.6,11.0
Demarcus Rankin,176065,LB,WAKE,2,8,0,339,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,,0,1,2.5,50.0,100.0,8.0,4.0,0,0,0.0,45.8,0,12,0.0,0,0,68.8,1,8,100.0,8,0,0,2,0,12,11,1.5,12.0
Owen Belman,176084,S,N ILLINOIS,1,5,0,254,0,,,50.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,20.0,2,0,0,0,0,0,0,0.0,,0,0,21.0,100.0,100.0,4.0,4.0,0,0,0.0,47.6,0,27,0.0,0,0,118.8,1,4,80.0,4,0,1,1,0,27,6,6.8,27.0
Nick Cuva,176089,S,KENT STATE,2,13,0,201,0,40.0,100.0,100.0,3.0,3.0,0,0,0.0,45.2,0,53,0.0,0,0,118.8,1,3,23.1,3,0,1,1,0,53,13,17.7,53.0,0,0,15.0,100.0,90.0,8.0,8.0,0,0,0.0,50.6,0,15,0.0,0,0,158.3,1,9,69.2,10,0,1,1,1,15,0,1.9,15.0
Elijah Davis,176091,S,BALL ST,3,44,0,117,0,27.0,100.0,100.0,3.0,3.0,0,0,0.0,27.7,0,30,100.0,1,0,118.8,1,3,6.8,3,0,0,1,0,30,3,10.0,30.0,0,0,4.4,100.0,97.4,5.1,5.1,0,0,0.0,30.3,0,20,33.3,1,0,149.1,7,37,84.1,38,1,2,7,1,72,46,2.0,10.3
Derek Fields,176099,S,BALL ST,8,32,0,117,0,8.5,50.0,85.7,6.0,3.0,0,0,0.0,47.6,0,13,50.0,1,0,70.8,1,6,18.8,7,0,1,2,0,13,1,2.2,13.0,0,0,15.5,75.0,84.0,7.0,5.3,0,0,0.0,37.3,0,40,33.3,1,0,156.3,3,21,65.6,25,1,2,4,2,86,51,4.1,28.7
Creed Hill,176109,CB,OHIO,3,7,0,259,0,,,100.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,14.3,1,0,0,0,0,0,0,0.0,,0,0,,,100.0,,,0,0,,62.6,0,,,0,0,0.0,0,4,57.1,4,0,0,0,0,0,0,0.0,
Dylan Hohler,176110,S,TOLEDO,2,17,0,316,0,,,100.0,,,0,0,,53.4,0,,100.0,1,0,0.0,0,8,47.1,8,0,0,0,0,0,0,0.0,,0,0,,,88.9,,,0,0,,65.6,0,,0.0,0,0,0.0,0,8,47.1,9,0,1,0,0,0,0,0.0,
Joey Pope,176126,S,W MICHIGAN,2,15,0,347,0,,,75.0,,,0,0,,61.6,0,,,0,0,0.0,0,3,20.0,4,0,0,0,0,0,0,0.0,,0,0,,,100.0,,,0,0,,74.3,0,,0.0,0,0,0.0,0,11,73.3,11,1,1,0,0,0,0,0.0,
AJ Taylor,176137,S,BALL ST,4,68,0,117,0,8.5,50.0,100.0,12.5,6.3,0,0,0.0,67.0,0,8,0.0,0,0,57.3,2,28,41.2,28,1,1,4,0,13,9,0.5,6.5,0,1,11.7,50.0,100.0,11.7,5.8,0,1,16.7,50.6,0,54,0.0,0,1,131.3,3,35,51.5,35,0,3,6,1,69,36,2.0,23.0
Jabril White,176155,S,NEW MEX ST,1,3,0,242,0,,,100.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,33.3,1,0,0,0,0,0,0,0.0,,0,0,,,100.0,,,0,0,,42.0,0,,,0,0,0.0,0,2,66.7,2,0,0,0,0,0,0,0.0,
S'Maje Burrell,176174,LB,SM HOUSTON,3,6,0,281,0,,,50.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,16.7,2,0,0,0,0,0,0,0.0,,0,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,2,0,0,0,0,0,0,,
Jelani McDonald,176180,S,TEXAS,14,257,0,311,1,4.5,50.0,100.0,39.0,19.5,0,0,0.0,59.5,0,12,0.0,0,0,68.8,1,42,16.3,42,0,1,2,0,12,2,0.3,12.0,0,2,2.8,75.0,98.4,15.0,11.3,0,1,6.3,69.8,1,18,26.7,4,1,59.9,12,190,73.9,193,5,9,16,0,82,62,0.5,6.8
Warren Roberson,176184,CB,TEXAS,7,14,0,311,0,,,100.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,7.1,1,0,0,0,0,0,0,,,0,0,15.7,33.3,100.0,10.0,3.3,0,0,0.0,53.3,0,-7,0.0,0,0,42.4,1,10,71.4,10,1,1,3,0,-7,-2,-0.7,-7.0
Brady Sarkisian,176185,LB,TEXAS,1,5,0,311,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,,0,0,-1.0,100.0,100.0,5.0,5.0,0,0,0.0,50.3,0,7,,0,0,95.8,1,5,100.0,5,0,0,1,0,7,8,1.4,7.0
Billy Walton III,176188,ED,SMU,4,2,0,287,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,7,0,0,0,0,0,0,,,0,0,,,11.1,,,0,0,,60.8,0,,100.0,1,0,0.0,0,2,100.0,18,0,0,0,0,0,0,0.0,
