player,player_id,position,team_name,player_game_count,assists,avg_depth_of_tackle,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,missed_tackle_rate,missed_tackles,penalties,run_stop_opp,snap_counts_run,stop_percent,stops,tackles
CJ Doggette Jr.,164141,DI,OHIO,13,8,1.1,0,0,259,63.8,59.0,28.9,62.9,56.7,54.2,16.0,4,3,218,220,3.7,8,13
Drew Logan,164147,ED,CINCINNATI,5,1,3.0,0,0,138,,52.0,74.6,54.1,53.4,75.0,0.0,0,0,20,20,10.0,2,2
Antwan Peek Jr.,164150,S,CINCINNATI,11,19,8.6,0,3,138,69.8,80.9,85.4,,90.5,80.6,6.4,3,0,177,181,4.5,8,25
Derrick Shepard Jr.,164154,DI,UAB,12,10,3.9,1,0,321,61.6,50.8,0.0,63.2,50.8,67.7,3.2,1,6,260,268,4.2,11,20
Jonathan Thompson,164156,LB,CINCINNATI,11,9,3.6,0,0,138,65.8,67.4,86.3,61.6,67.8,60.2,11.1,5,0,161,165,10.6,17,31
Kaleb Artis,164159,DI,PENN STATE,3,2,-0.5,0,0,266,,74.9,73.7,60.4,78.2,74.5,0.0,0,0,8,8,25.0,2,2
Abdul Carter,164160,ED,PENN STATE,16,8,0.6,1,0,266,81.8,91.3,5.3,92.4,78.5,64.8,13.3,6,7,316,322,7.6,24,31
Ben Chizmar,164161,LB,PENN STATE,1,1,,0,0,266,,75.6,66.4,,69.3,73.1,0.0,0,0,2,2,0.0,0,0
Dani Dennis-Sutton,164163,ED,PENN STATE,15,7,2.1,0,0,266,65.3,73.2,21.2,75.0,70.8,50.5,19.4,6,5,253,256,5.9,15,18
Zane Durant,164166,DI,PENN STATE,16,10,1.7,0,0,266,68.4,70.4,56.7,66.2,70.4,42.1,20.0,10,2,286,290,8.0,23,30
Cam Miller,164178,CB,PENN STATE,16,2,1.4,0,0,266,66.9,70.0,88.2,64.6,78.8,74.8,12.5,1,1,144,149,2.8,4,5
Tyrece Mills,164179,S,PENN STATE,10,4,5.7,0,0,266,64.9,70.4,77.8,,75.0,88.2,0.0,0,0,47,50,4.3,2,7
Kevin Winston Jr.,164192,S,PENN STATE,2,4,5.0,0,1,266,46.1,61.2,79.9,60.0,90.7,69.5,0.0,0,0,30,30,6.7,2,4
Corey Clark,164276,DI,MISS STATE,10,4,2.8,0,0,227,60.0,41.9,34.9,52.5,43.1,40.7,10.0,1,1,98,99,2.0,2,5
Edward Rhambo,164432,CB,BOWL GREEN,7,2,7.5,0,0,122,73.9,72.4,79.6,60.0,65.0,63.8,20.0,2,1,93,93,2.2,2,6
Brendan Jackson,164501,LB,TROY,12,9,2.6,0,0,318,84.0,75.6,82.0,60.3,67.7,62.2,21.4,12,0,285,290,7.4,21,35
Ezekiel Larry,164695,ED,S DIEGO ST,4,0,3.0,0,0,284,65.8,64.7,78.1,65.1,51.9,39.1,33.3,1,0,12,12,16.7,2,2
Jayden Flaker,164760,LB,MEMPHIS,2,0,,0,0,218,62.7,63.3,63.3,,60.0,73.1,,0,0,3,3,0.0,0,0
Brayden Hall,164942,CB,COAST CAR,1,0,,0,0,141,56.6,56.4,69.5,,60.0,27.9,,0,0,1,1,0.0,0,0
Mackavelli Malotumau,165722,DI,NEVADA,12,6,3.3,0,0,239,66.8,50.5,31.6,67.7,40.6,52.5,16.7,3,3,213,221,2.3,5,9
Blaise Tita,165778,LB,RICE,12,7,6.2,0,0,275,71.3,61.6,29.9,64.1,54.1,62.0,20.0,6,2,128,129,6.3,8,17
Shane Perry,165889,ED,E CAROLINA,3,1,6.5,0,0,156,73.5,81.1,80.5,71.6,74.8,83.4,0.0,0,0,25,26,4.0,1,4
Amir Proctor,166700,CB,BUFFALO,1,0,,0,0,126,,60.1,68.6,,60.0,,,0,0,2,2,0.0,0,0
Collin Vaughn,166880,DI,UTAH ST,1,0,,0,0,329,,50.5,74.4,57.6,60.0,,,0,0,1,1,0.0,0,0
Chris Hunter,166993,WR,ARIZONA,1,0,,0,0,109,,60.2,60.0,,60.0,,,0,0,1,1,0.0,0,0
Cam Roetherford,167022,DI,CINCINNATI,10,3,1.8,0,0,138,60.0,64.5,31.3,64.2,65.1,78.3,0.0,0,1,56,57,10.7,6,6
Joshua Donald,167152,DI,APP STATE,11,3,2.7,0,0,108,60.9,65.6,46.0,63.5,66.9,63.0,9.1,2,2,202,205,5.9,12,17
Jaree Turner-Kinsler,167233,CB,C MICHIGAN,6,1,7.0,0,0,134,61.0,63.1,81.1,55.4,72.4,86.9,0.0,0,0,70,70,2.9,2,4
Wydett Williams Jr.,167564,S,LA MONROE,12,16,9.8,1,0,209,78.9,75.5,0.0,74.7,69.5,82.1,12.3,8,3,395,398,2.3,9,41
Antione Johnson,168206,S,OLE MISS,1,1,,0,0,226,,63.1,70.8,,63.2,74.8,0.0,0,0,5,5,0.0,0,0
Alvino Carbajal III,168351,DI,LA MONROE,11,2,3.5,0,0,209,,55.6,82.0,54.7,55.8,60.8,11.1,1,0,100,100,2.0,2,6
Trey Williams,168404,CB,AIR FORCE,11,0,11.2,0,0,101,70.4,68.0,83.1,,53.9,55.6,37.5,3,1,196,198,0.5,1,5
Tyme Collins,168405,CB,AIR FORCE,4,0,1.0,0,0,101,65.8,69.4,72.5,,70.3,78.3,0.0,0,0,12,12,8.3,1,1
K.C. Beard,168406,S,AIR FORCE,2,0,9.0,0,0,101,64.0,57.9,77.2,57.1,46.6,73.1,0.0,0,0,11,12,0.0,0,1
D'Yoni Hill,168425,CB,MIAMI FL,11,2,12.0,0,0,220,57.6,58.3,83.9,57.1,62.4,75.3,20.0,1,2,122,125,0.8,1,2
Jonathan Jean,168457,S,RICE,8,3,1.0,0,0,275,59.2,57.7,0.0,66.8,63.5,35.4,28.6,2,2,84,86,2.4,2,2
Donte Thompson,168458,CB,TEXAS ST,6,0,3.0,1,0,314,67.1,70.3,78.8,60.0,75.7,60.3,0.0,0,1,42,43,2.4,1,3
Trent Henry,168495,CB,TROY,9,3,3.8,0,0,318,61.5,62.3,17.3,73.7,64.7,64.9,27.3,3,3,164,167,2.4,4,5
Mory Bamba,168565,CB,BYU,10,1,13.7,0,0,128,72.7,73.3,83.7,58.1,70.8,75.8,20.0,1,2,136,139,0.7,1,3
Nikhil Webb Walker,169047,ED,COLORADO,1,0,,0,0,143,,62.9,73.4,61.8,60.3,,,0,0,3,3,0.0,0,0
Cooper Rusk,169108,WR,TOLEDO,1,0,,0,0,316,,60.1,60.0,,60.0,,,0,0,1,1,0.0,0,0
Derek Berlitz,169136,ED,W VIRGINIA,3,2,7.5,0,0,343,,55.0,73.1,59.7,55.2,75.6,0.0,0,0,17,17,0.0,0,2
William Alexander,169139,LB,TULSA,1,0,1.0,0,0,320,,76.4,66.4,,69.5,73.1,0.0,0,0,2,2,50.0,1,1
Keaton Thomas,169147,LB,BAYLOR,13,31,4.7,0,1,118,64.5,69.6,64.3,64.6,70.0,88.5,2.5,2,1,379,388,6.3,24,47
Max Harris,169223,LB,TEXAS ST,12,7,4.6,0,1,314,63.5,60.8,28.6,60.1,59.9,81.3,6.9,2,1,185,188,5.9,11,20
Elias Escobar,169523,S,SM HOUSTON,9,1,5.8,0,0,281,72.4,73.5,78.5,66.2,71.7,85.9,0.0,0,0,30,31,6.7,2,4
Alexander Raich,169547,LB,KANSAS,8,2,2.5,0,0,198,73.3,67.8,73.9,59.2,59.1,60.3,20.0,1,0,22,22,4.5,1,2
Luke Myers,169598,LB,MIAMI OH,6,0,1.0,0,0,221,65.2,64.0,74.1,59.5,60.2,52.5,25.0,1,0,23,23,13.0,3,3
Ken Talley,169695,ED,MICH STATE,8,2,-1.0,1,0,223,60.7,55.9,1.8,61.2,54.8,51.7,40.0,2,2,41,41,2.4,1,1
Kiemar Brown-Richardson,169918,DI,FAU,11,3,1.8,0,0,165,60.0,68.1,80.9,70.5,63.0,67.4,8.3,1,0,100,102,5.0,5,8
Fabian Scott,169924,CB,FAU,4,1,13.7,0,0,165,58.8,59.6,0.0,,71.9,61.1,0.0,0,1,42,42,0.0,0,3
Antonio Smith,169925,S,FAU,4,1,9.0,0,0,165,61.7,57.4,75.5,60.0,50.2,41.6,50.0,2,0,27,27,0.0,0,1
Chris Tooley III,169928,CB,FAU,2,1,15.0,0,0,165,61.6,55.8,75.3,58.4,45.0,77.6,0.0,0,1,10,10,0.0,0,1
DeAgo Brumfield,169935,CB,MISS STATE,4,4,7.8,1,0,227,53.2,58.8,80.6,,78.2,51.9,0.0,0,1,89,92,3.4,3,6
Charlie Harrell,169946,CB,MEMPHIS,2,0,,0,0,218,,60.1,99.9,,60.0,,,0,0,3,3,0.0,0,0
CJ Johnson,169947,LB,SM HOUSTON,5,1,2.6,0,0,281,42.2,43.4,79.5,63.8,46.7,84.0,0.0,0,0,47,48,8.5,4,7
Karmelo Overton,169951,LB,MEMPHIS,2,0,3.0,0,0,218,60.9,70.3,67.5,,64.6,76.1,0.0,0,0,2,2,50.0,1,1
Traveon Wright,169958,CB,MISS STATE,1,0,,0,0,227,63.4,64.8,72.9,,63.1,,,0,0,14,14,0.0,0,0
Michael De Hoyos,169960,CB,SMU,1,0,,0,0,287,60.8,61.4,67.3,,60.0,,,0,0,1,1,0.0,0,0
Braeden Flowers,169962,ED,SMU,2,0,0.0,0,0,287,,51.0,73.6,56.8,53.8,70.8,0.0,0,0,3,3,33.3,1,1
Alexander Kilgore,169965,LB,SMU,14,14,3.4,0,0,287,55.1,65.2,81.4,59.1,74.2,84.1,3.0,1,2,167,170,6.6,11,18
Kevin Adams III,169970,S,TULANE,14,8,7.7,0,0,319,59.2,64.8,83.9,60.0,74.3,57.5,17.2,5,0,163,166,4.3,7,16
Dickson Agu,169971,LB,TULANE,14,5,5.1,0,0,319,48.9,55.2,82.9,57.9,63.0,61.5,14.3,3,1,120,121,7.5,9,13
Jai Eugene Jr.,169976,CB,W KENTUCKY,6,0,27.0,0,0,346,51.3,52.2,0.0,,68.4,34.2,0.0,0,1,46,46,0.0,0,1
Matthew Fobbs-White,169977,ED,TULANE,13,3,0.3,2,0,319,60.4,79.6,39.5,91.4,65.0,47.2,28.6,4,2,150,150,4.0,6,7
Jahiem Johnson,169982,CB,TULANE,10,0,5.0,0,0,319,71.7,70.9,78.4,60.0,62.0,53.1,50.0,1,0,42,43,2.4,1,1
Joshua Moore,169985,S,TULANE,4,1,9.3,0,0,319,68.2,64.1,75.1,,54.0,62.0,20.0,1,0,16,16,6.3,1,3
Hunter Summers,169989,WR,ARK STATE,1,0,,0,0,113,,60.0,60.0,,60.0,,,0,2,0,1,,0,0
Makai Williams,169992,LB,TULANE,4,0,2.0,0,0,319,64.9,69.5,74.3,74.7,62.6,78.1,0.0,0,0,14,14,7.1,1,1
Jarvis Lee,169997,CB,USF,11,1,5.8,0,0,327,74.4,74.5,15.2,81.3,62.6,33.0,25.0,2,2,102,109,2.9,3,5
Jamal Anderson,170000,LB,CLEMSON,5,2,2.3,0,0,140,71.3,75.6,79.3,76.3,69.8,62.9,16.7,1,0,46,48,4.3,2,3
Khalil Barnes,170001,S,CLEMSON,14,11,12.2,0,0,140,62.5,61.0,58.3,48.6,61.1,66.1,17.9,7,2,329,334,2.1,7,21
Rob Billings,170002,S,CLEMSON,3,2,5.0,0,0,140,30.7,48.0,72.5,59.9,70.3,80.7,0.0,0,0,21,21,4.8,1,2
Vic Burley,170004,DI,CLEMSON,8,3,2.0,0,0,140,60.0,67.1,78.5,57.0,69.7,77.9,0.0,0,0,51,52,5.9,3,4
Dee Crayton,170005,LB,CLEMSON,6,5,3.5,0,0,140,47.6,57.6,0.0,65.6,68.0,70.1,11.1,2,1,65,67,9.2,6,11
Stephiylan Green,170008,DI,CLEMSON,12,1,2.1,0,0,140,61.8,74.1,83.4,69.3,72.0,80.5,0.0,0,0,112,115,7.1,8,12
Ronan Hanafin,170009,CB,CLEMSON,7,1,16.0,0,0,140,57.5,55.0,80.7,61.8,46.3,62.2,25.0,1,0,34,35,0.0,0,2
A.J. Hoffler,170011,ED,CLEMSON,14,4,3.0,0,0,140,61.6,56.5,54.3,60.2,54.0,49.1,16.7,2,1,115,117,4.3,5,6
Shelton Lewis,170015,CB,CLEMSON,10,2,6.6,1,0,140,53.7,54.0,0.0,47.5,66.7,59.9,10.0,1,3,71,72,5.6,4,7
David Ojiegbe,170019,ED,PITTSBURGH,5,2,1.7,0,0,268,60.0,65.6,78.0,52.3,73.6,76.8,0.0,0,0,26,26,11.5,3,3
T.J. Parker,170021,ED,CLEMSON,14,10,1.2,0,0,140,74.0,88.1,60.7,86.3,80.8,68.5,10.5,4,2,247,251,7.7,19,24
Walt Smith,170025,CB,CLEMSON,1,0,,0,0,140,52.7,51.0,67.9,,60.0,,,0,0,1,1,0.0,0,0
Branden Strozier,170028,CB,CLEMSON,6,0,7.5,0,0,140,34.9,33.5,77.4,,38.3,25.4,50.0,2,0,32,32,0.0,0,2
Patrick Swygert,170030,DI,CLEMSON,2,0,,0,0,140,,50.4,66.3,,56.1,,,0,0,2,2,0.0,0,0
Avieon Terrell,170031,CB,CLEMSON,14,2,11.3,0,1,140,77.7,82.3,86.8,69.6,90.7,61.9,11.8,2,7,332,338,2.1,7,13
Kylen Webb,170033,S,CLEMSON,3,0,3.5,0,0,140,72.2,72.8,72.5,,67.8,78.7,0.0,0,0,17,17,11.8,2,2
Peter Woods,170034,DI,CLEMSON,11,8,1.5,0,1,140,70.4,83.7,85.5,74.0,81.3,61.8,10.7,3,0,167,170,9.0,15,17
Desmond Aladuge,170036,DI,DUKE,7,2,-2.0,0,0,154,,49.3,15.8,53.2,53.1,27.1,33.3,2,1,42,42,4.8,2,2
David Anderson,170037,DI,DUKE,13,2,2.0,0,0,154,60.0,60.4,80.4,64.3,55.5,53.3,14.3,1,0,74,75,4.1,3,4
Que'Sean Brown,170041,WR,DUKE,1,0,31.0,0,0,154,,62.3,60.0,,61.9,70.3,0.0,0,1,1,1,0.0,0,1
Leon Griffin III,170047,S,DUKE,2,1,10.0,0,0,154,47.7,54.4,74.6,59.0,69.3,51.1,0.0,0,0,9,9,0.0,0,2
Kendall Johnson,170050,LB,DUKE,7,0,2.6,0,0,154,52.0,54.7,76.8,52.2,63.0,55.2,16.7,1,0,31,32,12.9,4,5
Moussa Kane,170053,CB,DUKE,1,0,,0,0,154,60.0,60.8,66.0,,60.0,,,0,0,1,1,0.0,0,0
Luke Mergott,170056,LB,DUKE,8,0,6.0,0,0,154,59.5,48.0,76.0,54.3,43.7,81.8,0.0,0,0,31,32,3.2,1,3
Kevin O'Connor,170057,DI,DUKE,4,1,1.0,0,0,154,70.3,71.6,79.4,67.7,63.0,42.2,33.3,1,0,17,17,5.9,1,1
Kimari Robinson,170058,CB,DUKE,11,1,3.0,0,1,154,66.6,66.8,83.3,54.3,66.1,64.2,16.7,1,1,123,127,1.6,2,4
Terry Simmons Jr.,170059,DI,DUKE,2,0,-4.0,0,0,154,,61.4,71.3,57.8,62.5,69.7,0.0,0,0,3,3,33.3,1,1
DaShawn Stone,170060,S,DUKE,13,6,9.9,0,1,154,55.6,59.0,38.6,81.5,64.4,62.4,20.7,6,1,183,188,2.2,4,17
Jacob Cruz,170065,ED,GA TECH,2,0,,0,0,176,,50.6,76.4,56.5,51.1,,,0,0,10,12,0.0,0,0
Ashton Heflin,170070,LB,MARSHALL,4,0,3.1,0,0,214,63.6,79.2,75.4,60.0,81.7,82.5,0.0,0,0,27,28,18.5,5,9
Shymeik Jones,170071,DI,GA TECH,1,0,,0,0,176,,71.7,72.1,66.9,67.1,,,0,0,7,8,0.0,0,0
Ezra Odinjor,170074,ED,UAB,12,4,5.6,0,0,321,57.2,53.5,86.3,67.3,41.3,34.2,25.0,6,0,155,158,7.1,11,14
Taye Seymore,170077,S,GA TECH,10,10,4.5,0,0,176,40.7,47.2,85.1,55.0,60.9,38.4,21.1,8,0,150,151,5.3,8,20
Rueben Bain Jr.,170082,ED,MIAMI FL,9,3,1.4,1,0,220,76.3,79.8,26.3,72.3,82.7,42.3,19.0,4,3,175,177,6.3,11,14
Malik Bryant,170083,ED,MIAMI FL,12,6,1.3,0,0,220,91.5,80.0,85.4,68.3,69.1,58.6,14.3,2,0,67,69,7.5,5,6
Kaleb Spencer,170093,S,VA TECH,11,5,4.4,0,0,337,66.6,68.8,83.4,81.9,62.4,63.5,7.7,2,0,112,113,8.0,9,19
Robby Washington,170096,CB,MIAMI FL,5,1,,0,0,220,37.2,41.1,75.8,,64.9,76.5,0.0,0,0,9,9,0.0,0,0
Bobby Washington Jr.,170097,LB,MIAMI FL,5,0,0.0,0,0,220,51.5,46.6,72.1,58.0,50.4,76.5,0.0,0,0,16,16,6.3,1,1
Jayden Wayne,170098,ED,WASHINGTON,11,0,5.4,0,0,340,,52.5,82.9,54.2,52.1,29.1,28.6,2,0,71,71,5.6,4,5
Amare Campbell,170102,LB,N CAROLINA,13,9,3.3,0,0,245,61.5,72.0,11.3,84.1,73.8,81.2,6.5,3,4,354,366,5.9,21,34
Jaybron Harvey,170106,ED,N CAROLINA,7,2,3.2,0,0,245,73.0,54.8,0.0,53.6,55.0,74.3,11.1,1,2,54,58,9.3,5,6
Michael Short,170110,LB,N CAROLINA,11,2,3.3,0,0,245,71.1,75.0,77.2,67.8,71.8,75.8,0.0,0,0,61,63,8.2,5,9
Tyler Thompson,170111,ED,N CAROLINA,8,0,2.3,0,0,245,58.4,61.9,85.2,71.4,50.4,30.0,33.3,2,0,63,68,6.3,4,4
Thomas Aden,170112,DI,PITTSBURGH,2,2,-2.0,0,0,268,,65.8,71.7,64.0,63.4,73.2,0.0,0,0,8,8,12.5,1,1
Braylan Lovelace,170119,LB,PITTSBURGH,12,5,2.6,0,0,268,66.8,60.9,84.5,61.2,52.0,40.1,24.2,8,0,187,189,7.0,13,20
Isaiah Neal,170121,DI,PITTSBURGH,13,10,0.9,0,0,268,70.7,51.0,37.4,54.2,49.3,52.8,10.5,2,2,136,140,3.7,5,7
Rob Keys,170133,LB,VIRGINIA,3,1,17.0,0,0,335,45.4,37.7,67.1,,53.9,77.0,0.0,0,0,9,10,0.0,0,1
Zach Lutmer,170162,S,IOWA,8,3,8.0,0,0,192,61.3,63.4,83.4,56.1,70.7,58.6,0.0,0,1,51,51,0.0,0,2
Kenneth Merrieweather,170166,ED,IOWA,1,0,,0,0,192,,67.3,69.7,66.2,60.0,70.2,,0,0,2,2,0.0,0,0
John Nestor,170169,CB,IOWA,5,2,4.0,0,0,192,57.5,60.2,80.7,,69.4,63.5,16.7,1,1,55,56,3.6,2,3
Anterio Thompson,170176,DI,W MICHIGAN,12,2,5.1,0,0,347,60.0,59.9,83.8,69.7,51.1,51.9,20.7,6,0,201,204,6.0,12,21
Jonathan Akins,170180,CB,MARYLAND,2,0,,0,0,215,57.6,58.1,73.7,,60.0,,,0,0,6,6,0.0,0,0
Neeo Avery,170182,ED,MARYLAND,8,0,0.5,0,0,215,60.0,53.1,79.3,55.6,52.3,24.7,50.0,2,0,43,47,2.3,1,2
Ezekiel Avit,170183,WR,MARYLAND,1,0,36.0,0,0,215,,62.9,66.0,,60.0,72.2,0.0,0,0,1,1,0.0,0,1
Tamarcus Cooley,170189,S,NC STATE,13,9,4.9,1,0,248,80.0,79.5,21.6,69.5,81.3,75.4,13.0,3,2,269,274,2.2,6,11
Dillan Fontus,170192,DI,MARYLAND,12,3,3.3,0,0,215,60.0,50.0,80.2,57.8,44.8,49.4,12.5,1,0,91,93,2.2,2,4
Dylan Gooden,170193,ED,MARYLAND,2,0,5.0,0,0,215,60.0,63.6,72.3,59.5,62.5,34.5,50.0,1,0,5,5,0.0,0,1
Michael Harris,170194,LB,MARYLAND,12,4,4.3,0,1,215,50.0,62.1,17.3,75.7,70.3,58.2,12.5,3,1,135,138,5.9,8,17
Lavon Johnson,170195,DI,MARYLAND,8,4,1.9,0,0,215,64.5,64.8,80.8,60.5,61.8,70.3,7.7,1,0,87,89,8.0,7,8
Alex Moore,170199,S,MARYLAND,1,0,,0,0,215,,60.0,65.2,,60.0,,,0,0,2,2,0.0,0,0
DJ Samuels,170205,ED,MARYLAND,11,2,-2.0,0,0,215,74.8,79.9,83.5,58.8,82.6,82.4,0.0,0,0,73,75,9.6,7,8
Kevis Thomas,170207,CB,MARYLAND,8,4,12.0,0,0,215,40.1,42.3,83.1,60.0,56.2,55.7,25.0,2,4,131,131,0.0,0,2
Daniel Wingate,170212,LB,MARYLAND,12,8,3.1,0,0,215,66.8,66.1,82.5,59.8,64.2,60.5,18.6,8,0,162,165,11.1,18,27
Braeden Wisloski,170213,WR,MARYLAND,1,0,,0,0,215,,48.3,65.7,,60.0,,,0,0,1,1,0.0,0,0
Dwight Bootle II,170218,CB,NEBRASKA,1,0,,0,0,238,64.4,65.7,72.0,,61.8,,,0,0,14,14,0.0,0,0
Vincent Carroll-Jackson,170219,DI,NEBRASKA,8,4,4.0,0,0,238,,37.4,0.0,59.1,36.6,40.1,16.7,1,1,31,31,0.0,0,1
Jeremiah Charles,170220,CB,NEBRASKA,7,0,,0,0,238,60.5,58.9,78.6,,50.8,67.3,,0,0,40,40,0.0,0,0
Mason Goldman,170226,ED,NEBRASKA,3,1,2.0,0,0,238,60.0,54.0,76.2,61.6,56.5,74.5,0.0,0,0,15,15,6.7,1,1
Sua Lefotu,170231,DI,NEBRASKA,1,1,,0,0,238,,63.8,72.8,57.9,64.6,70.2,0.0,0,0,10,10,0.0,0,0
Cameron Lenhardt,170232,ED,NEBRASKA,13,3,1.6,0,0,238,65.2,58.3,20.8,55.2,63.5,71.6,7.7,1,2,94,96,6.4,6,9
Maverick Noonan,170236,ED,NEBRASKA,3,0,-5.0,0,0,238,,63.6,73.7,55.3,66.4,72.2,0.0,0,0,6,6,16.7,1,1
Dylan Rogers,170237,LB,NEBRASKA,1,0,,0,0,238,61.2,71.0,69.2,67.8,60.0,,,0,0,1,1,0.0,0,0
Ismael Smith Flores,170242,ED,NEBRASKA,2,0,-4.0,0,0,238,,75.0,69.0,59.2,71.9,73.1,0.0,0,0,3,3,33.3,1,1
Rahmir Stewart,170243,S,NEBRASKA,3,2,3.7,0,0,238,88.4,71.5,0.0,60.0,48.3,65.3,16.7,1,1,26,26,7.7,2,3
Princewill Umanmielen,170245,ED,NEBRASKA,12,2,1.0,0,0,238,46.8,63.6,86.4,72.9,56.2,33.0,22.2,2,0,68,68,7.4,5,5
Riley Van Poppel,170246,DI,NEBRASKA,5,2,4.0,0,0,238,59.4,56.8,77.8,62.4,54.4,73.8,0.0,0,0,29,29,3.4,1,1
Malik Hartford,170252,S,OHIO STATE,8,2,12.0,0,0,260,74.7,77.2,79.4,60.8,74.0,68.8,0.0,0,0,45,45,0.0,0,3
Jermaine Mathews Jr.,170257,CB,OHIO STATE,15,2,15.3,1,0,260,68.4,70.0,84.4,75.6,66.7,67.8,14.3,1,2,157,159,0.6,1,4
Kayden McDonald,170258,DI,OHIO STATE,15,5,1.5,0,0,260,60.3,68.9,45.0,59.2,74.1,57.8,9.5,2,1,104,106,9.6,10,14
Joshua Mickens,170259,ED,OHIO STATE,4,1,1.0,0,0,260,,67.0,76.6,66.5,62.6,75.9,0.0,0,0,14,14,7.1,1,1
Jason Moore,170262,DI,OHIO STATE,9,1,3.0,0,0,260,,61.3,76.7,56.5,62.7,72.2,0.0,0,0,34,34,0.0,0,1
Arvell Reese,170264,LB,OHIO STATE,16,8,2.6,0,0,260,68.7,76.4,15.9,80.4,76.4,65.3,10.7,3,1,163,165,8.6,14,17
Calvin Simpson-Hunt,170270,CB,OHIO STATE,1,0,,0,0,260,61.3,62.6,69.5,,60.0,,,0,0,4,4,0.0,0,0
Will Smith Jr.,170271,DI,OHIO STATE,6,2,3.0,0,0,260,,55.9,75.7,68.1,48.5,39.9,25.0,1,0,16,16,6.3,1,1
Ty Blanding,170277,DI,PENN STATE,6,0,0.7,0,0,266,,76.7,76.3,64.4,78.2,73.6,0.0,0,0,26,26,11.5,3,3
Kolin Dinkins,170280,CB,PENN STATE,4,1,,0,0,266,66.8,60.2,79.4,,42.7,29.1,66.7,2,0,15,15,0.0,0,0
King Mack,170287,CB,ALABAMA,8,0,9.5,0,0,103,54.6,53.4,80.3,57.2,52.2,59.0,20.0,1,2,53,54,1.9,1,4
Joseph Mupoyi,170289,ED,PENN STATE,1,0,,0,0,266,,66.0,69.7,58.9,60.3,,,0,0,2,2,0.0,0,0
DaKaari Nelson,170290,S,PENN STATE,7,1,3.3,0,0,266,66.0,68.1,72.8,55.5,68.9,80.3,0.0,0,0,49,49,4.1,2,3
Lamont Payne Jr.,170292,CB,PENN STATE,1,0,,0,0,266,,60.0,67.5,,60.0,,,0,0,2,2,0.0,0,0
Ta'Mere Robinson,170295,LB,PENN STATE,8,2,3.3,0,0,266,59.2,60.8,77.7,59.5,61.8,60.6,20.0,2,0,48,49,4.2,2,6
Tony Rojas,170297,LB,PENN STATE,16,13,3.6,0,0,266,90.9,66.3,27.4,67.6,43.7,44.3,30.9,17,2,310,316,6.1,19,25
Zion Tracy,170301,CB,PENN STATE,16,1,4.4,0,0,266,66.4,62.9,32.7,54.5,55.0,27.3,42.9,6,3,150,156,2.0,3,7
Elliot Washington II,170303,CB,PENN STATE,13,3,3.7,0,0,266,71.4,74.3,22.3,86.9,82.0,83.0,9.1,1,1,127,131,3.1,4,7
Davoun Fuse,170311,S,RUTGERS,1,0,,0,0,278,,60.0,60.0,,60.0,,,0,0,1,1,0.0,0,0
Bo Mascoe,170313,CB,RUTGERS,13,3,6.9,1,0,278,77.6,74.9,44.5,54.7,62.3,56.8,25.0,6,4,221,222,3.6,8,15
Jesse Ofurie,170314,S,RUTGERS,5,1,7.0,0,0,278,62.9,59.3,73.0,,56.1,40.8,33.3,1,0,17,17,0.0,0,1
Abram Wright,170320,LB,RUTGERS,5,0,6.4,0,0,278,47.6,58.9,83.0,67.0,76.3,58.5,0.0,0,0,22,22,13.6,3,5
Jace Arnold,170321,CB,WISCONSIN,2,0,,0,0,349,54.8,55.0,72.6,,60.0,21.0,,0,0,4,4,0.0,0,0
Jonas Duclona,170322,CB,WISCONSIN,1,0,,0,0,349,42.5,42.7,72.7,,60.0,76.6,,0,0,5,5,0.0,0,0
Tyler Jansey,170323,LB,WISCONSIN,1,0,2.0,0,0,349,,76.7,63.9,,67.1,73.2,0.0,0,0,1,1,100.0,1,1
Jordan Mayer,170325,ED,PENN STATE,3,0,,0,0,266,60.3,64.2,78.2,74.0,45.6,72.2,,0,0,9,9,0.0,0,0
Braedyn Moore,170326,S,WISCONSIN,2,1,,0,0,349,61.0,71.8,70.3,,71.3,74.8,0.0,0,0,8,8,0.0,0,0
Ashlynd Barker,170330,S,FLORIDA ST,8,6,5.6,0,0,167,63.1,72.0,80.4,65.3,82.6,83.6,11.8,2,1,70,70,4.3,3,9
Dylan Brown-Turner,170333,LB,UTEP,3,0,7.0,0,0,330,62.9,66.5,71.7,59.5,66.2,75.8,0.0,0,0,12,13,8.3,1,2
Grant Fielder,170334,ED,FLORIDA ST,1,1,,0,0,167,,41.4,68.7,59.7,50.5,71.5,0.0,0,0,2,2,0.0,0,0
Lamont Green Jr.,170337,ED,FLORIDA ST,1,0,,0,0,167,,57.1,69.7,56.4,60.0,,,0,0,1,1,0.0,0,0
Donny Hiebert,170338,S,FLORIDA ST,2,0,8.8,0,0,167,64.8,71.5,73.7,,75.7,83.1,0.0,0,0,14,14,7.1,1,4
Conrad Hussey,170340,S,FLORIDA ST,7,4,11.9,0,0,167,49.8,50.8,0.0,66.6,59.8,35.9,18.8,3,2,98,101,3.1,3,9
Quindarrius Jones,170342,CB,FLORIDA ST,11,2,6.0,0,0,167,55.1,58.0,81.9,,69.2,68.7,33.3,2,1,120,124,0.8,1,2
