player_name,position,consensus_rank,source_tier,label,raw_field,raw_value,display_value,percentile,population_n,lower_better,weight
Gary Smith III,DT,306,premium,Stop Rate,sg_front_stop_percent,8.4,8.4%,57.1,28,False,0.14
Keldric Faulk,EDGE,11,premium,Pass Rush Grade,sg_dl_pass_rush_grade,66.0,66.0,21.9,32,False,0.24
Keldric Faulk,EDGE,11,premium,Total Pressures,sg_dl_total_pressures,30.0,30,34.4,32,False,0.12
Keldric Faulk,EDGE,11,premium,True Pass Set PRP,sg_dl_true_pass_set_prp,10.1,10.1,28.1,32,False,0.18
Keldric Faulk,EDGE,11,premium,True Pass Set Win Rate,sg_dl_true_pass_set_win_rate,19.2,19.2%,31.2,32,False,0.22
Keldric Faulk,EDGE,11,premium,Run Defense Grade,sg_front_run_def_grade,85.5,85.5,87.5,32,False,0.14
Keldric Faulk,EDGE,11,premium,Stop Rate,sg_front_stop_percent,8.6,8.6%,81.2,32,False,0.1
Cashius Howell,EDGE,18,premium,Pass Rush Grade,sg_dl_pass_rush_grade,90.3,90.3,75.0,32,False,0.24
Cashius Howell,EDGE,18,premium,Total Pressures,sg_dl_total_pressures,41.0,41,62.5,32,False,0.12
Cashius Howell,EDGE,18,premium,True Pass Set PRP,sg_dl_true_pass_set_prp,15.4,15.4,75.0,32,False,0.18
Cashius Howell,EDGE,18,premium,True Pass Set Win Rate,sg_dl_true_pass_set_win_rate,28.8,28.8%,75.0,32,False,0.22
Cashius Howell,EDGE,18,premium,Run Defense Grade,sg_front_run_def_grade,73.6,73.6,50.0,32,False,0.14
Cashius Howell,EDGE,18,premium,Stop Rate,sg_front_stop_percent,3.1,3.1%,3.1,32,False,0.1
David Bailey,EDGE,23,premium,Pass Rush Grade,sg_dl_pass_rush_grade,93.8,93.8,100.0,32,False,0.24
David Bailey,EDGE,23,premium,Total Pressures,sg_dl_total_pressures,79.0,79,96.9,32,False,0.12
David Bailey,EDGE,23,premium,True Pass Set PRP,sg_dl_true_pass_set_prp,24.6,24.6,100.0,32,False,0.18
David Bailey,EDGE,23,premium,True Pass Set Win Rate,sg_dl_true_pass_set_win_rate,38.6,38.6%,96.9,32,False,0.22
David Bailey,EDGE,23,premium,Run Defense Grade,sg_front_run_def_grade,81.5,81.5,81.2,32,False,0.14
David Bailey,EDGE,23,premium,Stop Rate,sg_front_stop_percent,9.0,9.0%,84.4,32,False,0.1
Akheem Mesidor,EDGE,30,premium,Pass Rush Grade,sg_dl_pass_rush_grade,92.5,92.5,90.6,32,False,0.24
Akheem Mesidor,EDGE,30,premium,Total Pressures,sg_dl_total_pressures,67.0,67,93.8,32,False,0.12
Akheem Mesidor,EDGE,30,premium,True Pass Set PRP,sg_dl_true_pass_set_prp,17.4,17.4,87.5,32,False,0.18
Akheem Mesidor,EDGE,30,premium,True Pass Set Win Rate,sg_dl_true_pass_set_win_rate,36.6,36.6%,93.8,32,False,0.22
Akheem Mesidor,EDGE,30,premium,Run Defense Grade,sg_front_run_def_grade,88.3,88.3,100.0,32,False,0.14
Akheem Mesidor,EDGE,30,premium,Stop Rate,sg_front_stop_percent,4.9,4.9%,18.8,32,False,0.1
T.J. Parker,EDGE,31,premium,Pass Rush Grade,sg_dl_pass_rush_grade,74.6,74.6,34.4,32,False,0.24
T.J. Parker,EDGE,31,premium,Total Pressures,sg_dl_total_pressures,41.0,41,62.5,32,False,0.12
T.J. Parker,EDGE,31,premium,True Pass Set PRP,sg_dl_true_pass_set_prp,10.0,10.0,25.0,32,False,0.18
T.J. Parker,EDGE,31,premium,True Pass Set Win Rate,sg_dl_true_pass_set_win_rate,27.6,27.6%,68.8,32,False,0.22
T.J. Parker,EDGE,31,premium,Run Defense Grade,sg_front_run_def_grade,77.5,77.5,65.6,32,False,0.14
T.J. Parker,EDGE,31,premium,Stop Rate,sg_front_stop_percent,7.6,7.6%,65.6,32,False,0.1
Rueben Bain Jr.,EDGE,32,premium,Pass Rush Grade,sg_dl_pass_rush_grade,92.4,92.4,87.5,32,False,0.24
Rueben Bain Jr.,EDGE,32,premium,Total Pressures,sg_dl_total_pressures,83.0,83,100.0,32,False,0.12
Rueben Bain Jr.,EDGE,32,premium,True Pass Set PRP,sg_dl_true_pass_set_prp,13.9,13.9,65.6,32,False,0.18
Rueben Bain Jr.,EDGE,32,premium,True Pass Set Win Rate,sg_dl_true_pass_set_win_rate,30.3,30.3%,78.1,32,False,0.22
Rueben Bain Jr.,EDGE,32,premium,Run Defense Grade,sg_front_run_def_grade,86.2,86.2,90.6,32,False,0.14
Rueben Bain Jr.,EDGE,32,premium,Stop Rate,sg_front_stop_percent,6.9,6.9%,46.9,32,False,0.1
Gabe Jacas,EDGE,40,premium,Pass Rush Grade,sg_dl_pass_rush_grade,88.5,88.5,65.6,32,False,0.24
Gabe Jacas,EDGE,40,premium,Total Pressures,sg_dl_total_pressures,40.0,40,56.2,32,False,0.12
Gabe Jacas,EDGE,40,premium,True Pass Set PRP,sg_dl_true_pass_set_prp,13.2,13.2,59.4,32,False,0.18
Gabe Jacas,EDGE,40,premium,True Pass Set Win Rate,sg_dl_true_pass_set_win_rate,24.1,24.1%,46.9,32,False,0.22
Gabe Jacas,EDGE,40,premium,Run Defense Grade,sg_front_run_def_grade,64.3,64.3,15.6,32,False,0.14
Gabe Jacas,EDGE,40,premium,Stop Rate,sg_front_stop_percent,7.0,7.0%,50.0,32,False,0.1
Dani Dennis-Sutton,EDGE,46,premium,Pass Rush Grade,sg_dl_pass_rush_grade,79.7,79.7,43.8,32,False,0.24
Dani Dennis-Sutton,EDGE,46,premium,Total Pressures,sg_dl_total_pressures,50.0,50,81.2,32,False,0.12
Dani Dennis-Sutton,EDGE,46,premium,True Pass Set PRP,sg_dl_true_pass_set_prp,11.9,11.9,43.8,32,False,0.18
Dani Dennis-Sutton,EDGE,46,premium,True Pass Set Win Rate,sg_dl_true_pass_set_win_rate,22.2,22.2%,37.5,32,False,0.22
Dani Dennis-Sutton,EDGE,46,premium,Run Defense Grade,sg_front_run_def_grade,77.7,77.7,68.8,32,False,0.14
Dani Dennis-Sutton,EDGE,46,premium,Stop Rate,sg_front_stop_percent,5.8,5.8%,31.2,32,False,0.1
Zion Young,EDGE,47,premium,Pass Rush Grade,sg_dl_pass_rush_grade,82.7,82.7,53.1,32,False,0.24
Zion Young,EDGE,47,premium,Total Pressures,sg_dl_total_pressures,57.0,57,84.4,32,False,0.12
Zion Young,EDGE,47,premium,True Pass Set PRP,sg_dl_true_pass_set_prp,13.2,13.2,59.4,32,False,0.18
Zion Young,EDGE,47,premium,True Pass Set Win Rate,sg_dl_true_pass_set_win_rate,25.6,25.6%,59.4,32,False,0.22
Zion Young,EDGE,47,premium,Run Defense Grade,sg_front_run_def_grade,86.6,86.6,93.8,32,False,0.14
Zion Young,EDGE,47,premium,Stop Rate,sg_front_stop_percent,9.3,9.3%,90.6,32,False,0.1
R Mason Thomas,EDGE,53,premium,Pass Rush Grade,sg_dl_pass_rush_grade,90.4,90.4,78.1,32,False,0.24
R Mason Thomas,EDGE,53,premium,Total Pressures,sg_dl_total_pressures,28.0,28,28.1,32,False,0.12
R Mason Thomas,EDGE,53,premium,True Pass Set PRP,sg_dl_true_pass_set_prp,17.5,17.5,90.6,32,False,0.18
R Mason Thomas,EDGE,53,premium,True Pass Set Win Rate,sg_dl_true_pass_set_win_rate,35.1,35.1%,87.5,32,False,0.22
R Mason Thomas,EDGE,53,premium,Run Defense Grade,sg_front_run_def_grade,79.4,79.4,75.0,32,False,0.14
R Mason Thomas,EDGE,53,premium,Stop Rate,sg_front_stop_percent,6.2,6.2%,37.5,32,False,0.1
Malachi Lawrence,EDGE,54,premium,Pass Rush Grade,sg_dl_pass_rush_grade,89.5,89.5,71.9,32,False,0.24
Malachi Lawrence,EDGE,54,premium,Total Pressures,sg_dl_total_pressures,40.0,40,56.2,32,False,0.12
Malachi Lawrence,EDGE,54,premium,True Pass Set PRP,sg_dl_true_pass_set_prp,17.3,17.3,84.4,32,False,0.18
Malachi Lawrence,EDGE,54,premium,True Pass Set Win Rate,sg_dl_true_pass_set_win_rate,34.7,34.7%,81.2,32,False,0.22
Malachi Lawrence,EDGE,54,premium,Run Defense Grade,sg_front_run_def_grade,66.2,66.2,25.0,32,False,0.14
Malachi Lawrence,EDGE,54,premium,Stop Rate,sg_front_stop_percent,4.2,4.2%,15.6,32,False,0.1
Romello Height,EDGE,62,premium,Pass Rush Grade,sg_dl_pass_rush_grade,92.6,92.6,93.8,32,False,0.24
Romello Height,EDGE,62,premium,Total Pressures,sg_dl_total_pressures,62.0,62,90.6,32,False,0.12
Romello Height,EDGE,62,premium,True Pass Set PRP,sg_dl_true_pass_set_prp,15.3,15.3,71.9,32,False,0.18
Romello Height,EDGE,62,premium,True Pass Set Win Rate,sg_dl_true_pass_set_win_rate,28.0,28.0%,71.9,32,False,0.22
Romello Height,EDGE,62,premium,Run Defense Grade,sg_front_run_def_grade,65.6,65.6,21.9,32,False,0.14
Romello Height,EDGE,62,premium,Stop Rate,sg_front_stop_percent,7.1,7.1%,56.2,32,False,0.1
Anthony Lucas,EDGE,74,premium,Pass Rush Grade,sg_dl_pass_rush_grade,77.1,77.1,40.6,32,False,0.24
Anthony Lucas,EDGE,74,premium,Total Pressures,sg_dl_total_pressures,23.0,23,12.5,32,False,0.12
Anthony Lucas,EDGE,74,premium,True Pass Set PRP,sg_dl_true_pass_set_prp,10.6,10.6,31.2,32,False,0.18
Anthony Lucas,EDGE,74,premium,True Pass Set Win Rate,sg_dl_true_pass_set_win_rate,27.3,27.3%,65.6,32,False,0.22
Anthony Lucas,EDGE,74,premium,Run Defense Grade,sg_front_run_def_grade,69.1,69.1,34.4,32,False,0.14
Anthony Lucas,EDGE,74,premium,Stop Rate,sg_front_stop_percent,5.5,5.5%,25.0,32,False,0.1
Derrick Moore,EDGE,77,premium,Pass Rush Grade,sg_dl_pass_rush_grade,92.4,92.4,87.5,32,False,0.24
Derrick Moore,EDGE,77,premium,Total Pressures,sg_dl_total_pressures,40.0,40,56.2,32,False,0.12
Derrick Moore,EDGE,77,premium,True Pass Set PRP,sg_dl_true_pass_set_prp,24.2,24.2,96.9,32,False,0.18
Derrick Moore,EDGE,77,premium,True Pass Set Win Rate,sg_dl_true_pass_set_win_rate,36.0,36.0%,90.6,32,False,0.22
Derrick Moore,EDGE,77,premium,Run Defense Grade,sg_front_run_def_grade,76.3,76.3,56.2,32,False,0.14
Derrick Moore,EDGE,77,premium,Stop Rate,sg_front_stop_percent,5.5,5.5%,25.0,32,False,0.1
LT Overton,EDGE,88,premium,Pass Rush Grade,sg_dl_pass_rush_grade,64.8,64.8,15.6,32,False,0.24
LT Overton,EDGE,88,premium,Total Pressures,sg_dl_total_pressures,24.0,24,18.8,32,False,0.12
LT Overton,EDGE,88,premium,True Pass Set PRP,sg_dl_true_pass_set_prp,8.6,8.6,18.8,32,False,0.18
LT Overton,EDGE,88,premium,True Pass Set Win Rate,sg_dl_true_pass_set_win_rate,18.4,18.4%,28.1,32,False,0.22
LT Overton,EDGE,88,premium,Run Defense Grade,sg_front_run_def_grade,64.7,64.7,18.8,32,False,0.14
LT Overton,EDGE,88,premium,Stop Rate,sg_front_stop_percent,9.7,9.7%,100.0,32,False,0.1
Joshua Josephs,EDGE,103,premium,Pass Rush Grade,sg_dl_pass_rush_grade,90.6,90.6,81.2,32,False,0.24
Joshua Josephs,EDGE,103,premium,Total Pressures,sg_dl_total_pressures,32.0,32,40.6,32,False,0.12
Joshua Josephs,EDGE,103,premium,True Pass Set PRP,sg_dl_true_pass_set_prp,16.7,16.7,78.1,32,False,0.18
Joshua Josephs,EDGE,103,premium,True Pass Set Win Rate,sg_dl_true_pass_set_win_rate,34.8,34.8%,84.4,32,False,0.22
Joshua Josephs,EDGE,103,premium,Run Defense Grade,sg_front_run_def_grade,77.0,77.0,62.5,32,False,0.14
Joshua Josephs,EDGE,103,premium,Stop Rate,sg_front_stop_percent,8.2,8.2%,71.9,32,False,0.1
Keyron Crawford,EDGE,128,premium,Pass Rush Grade,sg_dl_pass_rush_grade,85.8,85.8,59.4,32,False,0.24
Keyron Crawford,EDGE,128,premium,Total Pressures,sg_dl_total_pressures,43.0,43,65.6,32,False,0.12
Keyron Crawford,EDGE,128,premium,True Pass Set PRP,sg_dl_true_pass_set_prp,17.0,17.0,81.2,32,False,0.18
Keyron Crawford,EDGE,128,premium,True Pass Set Win Rate,sg_dl_true_pass_set_win_rate,27.0,27.0%,62.5,32,False,0.22
Keyron Crawford,EDGE,128,premium,Run Defense Grade,sg_front_run_def_grade,73.9,73.9,53.1,32,False,0.14
Keyron Crawford,EDGE,128,premium,Stop Rate,sg_front_stop_percent,6.1,6.1%,34.4,32,False,0.1
Tyreak Sapp,EDGE,143,premium,Pass Rush Grade,sg_dl_pass_rush_grade,59.4,59.4,6.2,32,False,0.24
Tyreak Sapp,EDGE,143,premium,Total Pressures,sg_dl_total_pressures,18.0,18,9.4,32,False,0.12
Tyreak Sapp,EDGE,143,premium,True Pass Set PRP,sg_dl_true_pass_set_prp,6.5,6.5,6.2,32,False,0.18
Tyreak Sapp,EDGE,143,premium,True Pass Set Win Rate,sg_dl_true_pass_set_win_rate,11.7,11.7%,9.4,32,False,0.22
Tyreak Sapp,EDGE,143,premium,Run Defense Grade,sg_front_run_def_grade,68.8,68.8,31.2,32,False,0.14
Tyreak Sapp,EDGE,143,premium,Stop Rate,sg_front_stop_percent,7.5,7.5%,62.5,32,False,0.1
Patrick Payton,EDGE,160,premium,Pass Rush Grade,sg_dl_pass_rush_grade,66.6,66.6,25.0,32,False,0.24
Patrick Payton,EDGE,160,premium,Total Pressures,sg_dl_total_pressures,27.0,27,25.0,32,False,0.12
Patrick Payton,EDGE,160,premium,True Pass Set PRP,sg_dl_true_pass_set_prp,4.6,4.6,3.1,32,False,0.18
Patrick Payton,EDGE,160,premium,True Pass Set Win Rate,sg_dl_true_pass_set_win_rate,9.2,9.2%,6.2,32,False,0.22
Patrick Payton,EDGE,160,premium,Run Defense Grade,sg_front_run_def_grade,66.8,66.8,28.1,32,False,0.14
Patrick Payton,EDGE,160,premium,Stop Rate,sg_front_stop_percent,6.5,6.5%,43.8,32,False,0.1
Max Llewellyn,EDGE,176,premium,Pass Rush Grade,sg_dl_pass_rush_grade,86.1,86.1,62.5,32,False,0.24
Max Llewellyn,EDGE,176,premium,Total Pressures,sg_dl_total_pressures,45.0,45,75.0,32,False,0.12
Max Llewellyn,EDGE,176,premium,True Pass Set PRP,sg_dl_true_pass_set_prp,12.2,12.2,46.9,32,False,0.18
Max Llewellyn,EDGE,176,premium,True Pass Set Win Rate,sg_dl_true_pass_set_win_rate,24.5,24.5%,53.1,32,False,0.22
Max Llewellyn,EDGE,176,premium,Run Defense Grade,sg_front_run_def_grade,56.5,56.5,6.2,32,False,0.14
Max Llewellyn,EDGE,176,premium,Stop Rate,sg_front_stop_percent,4.1,4.1%,9.4,32,False,0.1
Caden Curry,EDGE,178,premium,Pass Rush Grade,sg_dl_pass_rush_grade,88.7,88.7,68.8,32,False,0.24
Caden Curry,EDGE,178,premium,Total Pressures,sg_dl_total_pressures,44.0,44,68.8,32,False,0.12
Caden Curry,EDGE,178,premium,True Pass Set PRP,sg_dl_true_pass_set_prp,12.6,12.6,53.1,32,False,0.18
Caden Curry,EDGE,178,premium,True Pass Set Win Rate,sg_dl_true_pass_set_win_rate,18.2,18.2%,25.0,32,False,0.22
Caden Curry,EDGE,178,premium,Run Defense Grade,sg_front_run_def_grade,86.7,86.7,96.9,32,False,0.14
Caden Curry,EDGE,178,premium,Stop Rate,sg_front_stop_percent,8.6,8.6%,81.2,32,False,0.1
George Gumbs Jr.,EDGE,183,premium,Pass Rush Grade,sg_dl_pass_rush_grade,68.2,68.2,28.1,32,False,0.24
George Gumbs Jr.,EDGE,183,premium,Total Pressures,sg_dl_total_pressures,12.0,12,3.1,32,False,0.12
George Gumbs Jr.,EDGE,183,premium,True Pass Set PRP,sg_dl_true_pass_set_prp,10.7,10.7,34.4,32,False,0.18
George Gumbs Jr.,EDGE,183,premium,True Pass Set Win Rate,sg_dl_true_pass_set_win_rate,12.5,12.5%,15.6,32,False,0.22
George Gumbs Jr.,EDGE,183,premium,Run Defense Grade,sg_front_run_def_grade,69.2,69.2,37.5,32,False,0.14
George Gumbs Jr.,EDGE,183,premium,Stop Rate,sg_front_stop_percent,8.3,8.3%,75.0,32,False,0.1
Nadame Tucker,EDGE,192,premium,Pass Rush Grade,sg_dl_pass_rush_grade,93.3,93.3,96.9,32,False,0.24
Nadame Tucker,EDGE,192,premium,Total Pressures,sg_dl_total_pressures,61.0,61,87.5,32,False,0.12
Nadame Tucker,EDGE,192,premium,True Pass Set PRP,sg_dl_true_pass_set_prp,18.5,18.5,93.8,32,False,0.18
Nadame Tucker,EDGE,192,premium,True Pass Set Win Rate,sg_dl_true_pass_set_win_rate,40.8,40.8%,100.0,32,False,0.22
Nadame Tucker,EDGE,192,premium,Run Defense Grade,sg_front_run_def_grade,72.6,72.6,46.9,32,False,0.14
Nadame Tucker,EDGE,192,premium,Stop Rate,sg_front_stop_percent,9.3,9.3%,90.6,32,False,0.1
Quintayvious Hutchins,EDGE,219,premium,Pass Rush Grade,sg_dl_pass_rush_grade,69.7,69.7,31.2,32,False,0.24
Quintayvious Hutchins,EDGE,219,premium,Total Pressures,sg_dl_total_pressures,24.0,24,18.8,32,False,0.12
Quintayvious Hutchins,EDGE,219,premium,True Pass Set PRP,sg_dl_true_pass_set_prp,11.4,11.4,40.6,32,False,0.18
Quintayvious Hutchins,EDGE,219,premium,True Pass Set Win Rate,sg_dl_true_pass_set_win_rate,24.3,24.3%,50.0,32,False,0.22
Quintayvious Hutchins,EDGE,219,premium,Run Defense Grade,sg_front_run_def_grade,71.5,71.5,40.6,32,False,0.14
Quintayvious Hutchins,EDGE,219,premium,Stop Rate,sg_front_stop_percent,6.5,6.5%,43.8,32,False,0.1
Vincent Anthony Jr.,EDGE,239,premium,Pass Rush Grade,sg_dl_pass_rush_grade,64.7,64.7,12.5,32,False,0.24
Vincent Anthony Jr.,EDGE,239,premium,Total Pressures,sg_dl_total_pressures,32.0,32,40.6,32,False,0.12
Vincent Anthony Jr.,EDGE,239,premium,True Pass Set PRP,sg_dl_true_pass_set_prp,7.9,7.9,12.5,32,False,0.18
Vincent Anthony Jr.,EDGE,239,premium,True Pass Set Win Rate,sg_dl_true_pass_set_win_rate,12.1,12.1%,12.5,32,False,0.22
Vincent Anthony Jr.,EDGE,239,premium,Run Defense Grade,sg_front_run_def_grade,55.0,55.0,3.1,32,False,0.14
Vincent Anthony Jr.,EDGE,239,premium,Stop Rate,sg_front_stop_percent,3.4,3.4%,6.2,32,False,0.1
Marvin Jones Jr.,EDGE,245,premium,Pass Rush Grade,sg_dl_pass_rush_grade,57.7,57.7,3.1,32,False,0.24
Marvin Jones Jr.,EDGE,245,premium,Total Pressures,sg_dl_total_pressures,13.0,13,6.2,32,False,0.12
Marvin Jones Jr.,EDGE,245,premium,True Pass Set PRP,sg_dl_true_pass_set_prp,8.6,8.6,18.8,32,False,0.18
Marvin Jones Jr.,EDGE,245,premium,True Pass Set Win Rate,sg_dl_true_pass_set_win_rate,6.3,6.3%,3.1,32,False,0.22
Marvin Jones Jr.,EDGE,245,premium,Run Defense Grade,sg_front_run_def_grade,59.5,59.5,9.4,32,False,0.14
Marvin Jones Jr.,EDGE,245,premium,Stop Rate,sg_front_stop_percent,4.2,4.2%,15.6,32,False,0.1
Logan Fano,EDGE,246,premium,Pass Rush Grade,sg_dl_pass_rush_grade,74.8,74.8,37.5,32,False,0.24
Logan Fano,EDGE,246,premium,Total Pressures,sg_dl_total_pressures,34.0,34,46.9,32,False,0.12
Logan Fano,EDGE,246,premium,True Pass Set PRP,sg_dl_true_pass_set_prp,12.6,12.6,53.1,32,False,0.18
Logan Fano,EDGE,246,premium,True Pass Set Win Rate,sg_dl_true_pass_set_win_rate,25.3,25.3%,56.2,32,False,0.22
Logan Fano,EDGE,246,premium,Run Defense Grade,sg_front_run_def_grade,76.8,76.8,59.4,32,False,0.14
Logan Fano,EDGE,246,premium,Stop Rate,sg_front_stop_percent,7.1,7.1%,56.2,32,False,0.1
Nyjalik Kelly,EDGE,248,premium,Pass Rush Grade,sg_dl_pass_rush_grade,80.9,80.9,50.0,32,False,0.24
Nyjalik Kelly,EDGE,248,premium,Total Pressures,sg_dl_total_pressures,26.0,26,21.9,32,False,0.12
Nyjalik Kelly,EDGE,248,premium,True Pass Set PRP,sg_dl_true_pass_set_prp,11.3,11.3,37.5,32,False,0.18
Nyjalik Kelly,EDGE,248,premium,True Pass Set Win Rate,sg_dl_true_pass_set_win_rate,21.3,21.3%,34.4,32,False,0.22
Nyjalik Kelly,EDGE,248,premium,Run Defense Grade,sg_front_run_def_grade,72.4,72.4,43.8,32,False,0.14
Nyjalik Kelly,EDGE,248,premium,Stop Rate,sg_front_stop_percent,9.7,9.7%,100.0,32,False,0.1
Wesley Williams,EDGE,256,premium,Pass Rush Grade,sg_dl_pass_rush_grade,65.3,65.3,18.8,32,False,0.24
Wesley Williams,EDGE,256,premium,Total Pressures,sg_dl_total_pressures,46.0,46,78.1,32,False,0.12
Wesley Williams,EDGE,256,premium,True Pass Set PRP,sg_dl_true_pass_set_prp,9.5,9.5,21.9,32,False,0.18
Wesley Williams,EDGE,256,premium,True Pass Set Win Rate,sg_dl_true_pass_set_win_rate,15.5,15.5%,18.8,32,False,0.22
Wesley Williams,EDGE,256,premium,Run Defense Grade,sg_front_run_def_grade,80.4,80.4,78.1,32,False,0.14
Wesley Williams,EDGE,256,premium,Stop Rate,sg_front_stop_percent,9.7,9.7%,100.0,32,False,0.1
Mason Reiger,EDGE,259,premium,Pass Rush Grade,sg_dl_pass_rush_grade,83.0,83.0,56.2,32,False,0.24
Mason Reiger,EDGE,259,premium,Total Pressures,sg_dl_total_pressures,45.0,45,75.0,32,False,0.12
Mason Reiger,EDGE,259,premium,True Pass Set PRP,sg_dl_true_pass_set_prp,13.3,13.3,62.5,32,False,0.18
Mason Reiger,EDGE,259,premium,True Pass Set Win Rate,sg_dl_true_pass_set_win_rate,23.0,23.0%,43.8,32,False,0.22
Mason Reiger,EDGE,259,premium,Run Defense Grade,sg_front_run_def_grade,78.0,78.0,71.9,32,False,0.14
Mason Reiger,EDGE,259,premium,Stop Rate,sg_front_stop_percent,7.2,7.2%,59.4,32,False,0.1
Aidan Hubbard,EDGE,279,premium,Pass Rush Grade,sg_dl_pass_rush_grade,79.8,79.8,46.9,32,False,0.24
Aidan Hubbard,EDGE,279,premium,Total Pressures,sg_dl_total_pressures,30.0,30,34.4,32,False,0.12
Aidan Hubbard,EDGE,279,premium,True Pass Set PRP,sg_dl_true_pass_set_prp,15.3,15.3,71.9,32,False,0.18
Aidan Hubbard,EDGE,279,premium,True Pass Set Win Rate,sg_dl_true_pass_set_win_rate,22.6,22.6%,40.6,32,False,0.22
Aidan Hubbard,EDGE,279,premium,Run Defense Grade,sg_front_run_def_grade,62.1,62.1,12.5,32,False,0.14
Aidan Hubbard,EDGE,279,premium,Stop Rate,sg_front_stop_percent,5.8,5.8%,31.2,32,False,0.1
Jack Pyburn,EDGE,287,premium,Pass Rush Grade,sg_dl_pass_rush_grade,62.9,62.9,9.4,32,False,0.24
Jack Pyburn,EDGE,287,premium,Total Pressures,sg_dl_total_pressures,34.0,34,46.9,32,False,0.12
Jack Pyburn,EDGE,287,premium,True Pass Set PRP,sg_dl_true_pass_set_prp,7.5,7.5,9.4,32,False,0.18
Jack Pyburn,EDGE,287,premium,True Pass Set Win Rate,sg_dl_true_pass_set_win_rate,17.7,17.7%,21.9,32,False,0.22
Jack Pyburn,EDGE,287,premium,Run Defense Grade,sg_front_run_def_grade,85.3,85.3,84.4,32,False,0.14
Jack Pyburn,EDGE,287,premium,Stop Rate,sg_front_stop_percent,7.7,7.7%,68.8,32,False,0.1
Olaivavega Ioane,IOL,15,premium,Pass Block Grade,sg_ol_pass_block_grade,87.0,87.0,76.7,30,False,0.3
Olaivavega Ioane,IOL,15,premium,Pass Block Efficiency,sg_ol_pbe,99.3,99.3,83.3,30,False,0.26
Olaivavega Ioane,IOL,15,premium,Pressure Allowed Rate,sg_ol_pressure_allowed_rate,0.0129,1.3%,70.0,30,True,0.14
Olaivavega Ioane,IOL,15,premium,Run Block Grade,sg_ol_run_block_grade,78.6,78.6,83.3,30,False,0.22
Olaivavega Ioane,IOL,15,premium,Alignment Versatility,sg_ol_versatility_count,5.0,5,100.0,30,False,0.08
Emmanuel Pregnon,IOL,26,premium,Pass Block Grade,sg_ol_pass_block_grade,88.1,88.1,86.7,30,False,0.3
Emmanuel Pregnon,IOL,26,premium,Pass Block Efficiency,sg_ol_pbe,99.3,99.3,83.3,30,False,0.26
Emmanuel Pregnon,IOL,26,premium,Pressure Allowed Rate,sg_ol_pressure_allowed_rate,0.0106,1.1%,76.7,30,True,0.14
Emmanuel Pregnon,IOL,26,premium,Run Block Grade,sg_ol_run_block_grade,85.8,85.8,100.0,30,False,0.22
Emmanuel Pregnon,IOL,26,premium,Alignment Versatility,sg_ol_versatility_count,5.0,5,100.0,30,False,0.08
Chase Bisontis,IOL,51,premium,Pass Block Grade,sg_ol_pass_block_grade,70.7,70.7,13.3,30,False,0.3
Chase Bisontis,IOL,51,premium,Pass Block Efficiency,sg_ol_pbe,98.4,98.4,36.7,30,False,0.26
Chase Bisontis,IOL,51,premium,Pressure Allowed Rate,sg_ol_pressure_allowed_rate,0.0272,2.7%,33.3,30,True,0.14
Chase Bisontis,IOL,51,premium,Run Block Grade,sg_ol_run_block_grade,62.7,62.7,23.3,30,False,0.22
Chase Bisontis,IOL,51,premium,Alignment Versatility,sg_ol_versatility_count,1.0,1,46.7,30,False,0.08
Jake Slaughter,IOL,69,premium,Pass Block Grade,sg_ol_pass_block_grade,84.1,84.1,73.3,30,False,0.3
Jake Slaughter,IOL,69,premium,Pass Block Efficiency,sg_ol_pbe,99.4,99.4,90.0,30,False,0.26
Jake Slaughter,IOL,69,premium,Pressure Allowed Rate,sg_ol_pressure_allowed_rate,0.0095,0.9%,80.0,30,True,0.14
Jake Slaughter,IOL,69,premium,Run Block Grade,sg_ol_run_block_grade,80.2,80.2,86.7,30,False,0.22
Jake Slaughter,IOL,69,premium,Alignment Versatility,sg_ol_versatility_count,1.0,1,46.7,30,False,0.08
Keylan Rutledge,IOL,90,premium,Pass Block Grade,sg_ol_pass_block_grade,78.4,78.4,50.0,30,False,0.3
Keylan Rutledge,IOL,90,premium,Pass Block Efficiency,sg_ol_pbe,99.3,99.3,83.3,30,False,0.26
Keylan Rutledge,IOL,90,premium,Pressure Allowed Rate,sg_ol_pressure_allowed_rate,0.0136,1.4%,63.3,30,True,0.14
Keylan Rutledge,IOL,90,premium,Run Block Grade,sg_ol_run_block_grade,76.8,76.8,76.7,30,False,0.22
Keylan Rutledge,IOL,90,premium,Alignment Versatility,sg_ol_versatility_count,2.0,2,73.3,30,False,0.08
Sam Hecht,IOL,93,premium,Pass Block Grade,sg_ol_pass_block_grade,79.6,79.6,60.0,30,False,0.3
Sam Hecht,IOL,93,premium,Pass Block Efficiency,sg_ol_pbe,99.1,99.1,63.3,30,False,0.26
Sam Hecht,IOL,93,premium,Pressure Allowed Rate,sg_ol_pressure_allowed_rate,0.0179,1.8%,53.3,30,True,0.14
Sam Hecht,IOL,93,premium,Run Block Grade,sg_ol_run_block_grade,77.7,77.7,80.0,30,False,0.22
Sam Hecht,IOL,93,premium,Alignment Versatility,sg_ol_versatility_count,1.0,1,46.7,30,False,0.08
Connor Lew,IOL,105,premium,Pass Block Grade,sg_ol_pass_block_grade,71.9,71.9,20.0,30,False,0.3
