year,name,position,pickround,picktotal,heightinchestotal,weight,arms,hands,fortyyd,tenyd,vertical,broad,threecone,twentyss,bench,source
2000,Bobby Myers,S,4.0,124.0,73.0,183.0,,,4.56,,37.5,123.0,7.04,4.1,,nflverse_combine
2000,Brandon Jennings,S,,,72.0,198.0,,,4.51,,38.0,123.0,6.91,4.14,16.0,nflverse_combine
2000,Deon Grant,S,2.0,57.0,74.0,209.0,,,4.5,,,,,,15.0,nflverse_combine
2000,Dwyte Smiley,S,,,73.0,198.0,,,4.57,,35.0,115.0,7.18,4.29,13.0,nflverse_combine
2000,Eric Johnson,S,7.0,224.0,72.0,215.0,,,4.6,,38.0,121.0,6.96,4.17,12.0,nflverse_combine
2000,Erik Olson,S,7.0,236.0,73.0,208.0,,,4.63,,35.0,115.0,6.81,4.21,17.0,nflverse_combine
2000,Gary Berry,S,4.0,126.0,71.0,204.0,,,4.55,,,,,,,nflverse_combine
2000,Jack Williams,S,4.0,119.0,70.0,206.0,,,4.72,,31.5,108.0,7.15,4.65,15.0,nflverse_combine
2000,Kenoy Kennedy,S,2.0,45.0,73.0,221.0,,,4.71,,33.5,113.0,7.08,4.38,8.0,nflverse_combine
2000,Matt Bowen,S,6.0,198.0,73.0,201.0,,,4.49,,33.0,115.0,7.06,4.09,12.0,nflverse_combine
2000,Mike Brown,S,2.0,39.0,70.0,204.0,,,4.59,,36.0,116.0,6.93,4.01,14.0,nflverse_combine
2000,Mike Green,S,7.0,213.0,72.0,189.0,,,4.53,,38.5,118.0,,4.2,,nflverse_combine
2000,Pedro Cirino,S,,,71.0,197.0,,,4.59,,,,,,,nflverse_combine
2000,Rashidi Barnes,S,7.0,225.0,72.0,208.0,,,4.62,,35.0,114.0,6.92,4.32,10.0,nflverse_combine
2000,Rogers Beckett,S,2.0,43.0,73.0,207.0,,,4.62,,39.5,119.0,6.48,4.29,15.0,nflverse_combine
2000,Sean Key,S,,,71.0,188.0,,,4.65,,,,7.12,4.2,,nflverse_combine
2000,Tinker Keck,S,,,73.0,200.0,,,4.55,,36.5,120.0,6.96,4.31,15.0,nflverse_combine
2000,Todd Franz,S,5.0,145.0,73.0,199.0,,,4.55,,,,,,14.0,nflverse_combine
2000,Travares Tillman,S,2.0,58.0,73.0,194.0,,,4.6,,37.5,123.0,6.95,4.29,15.0,nflverse_combine
2000,Trent Gamble,S,,,69.0,186.0,,,4.56,,37.0,124.0,6.6,3.9,21.0,nflverse_combine
2000,Tyrone Carter,S,4.0,118.0,68.0,190.0,,,4.5,,41.0,121.0,6.75,4.19,16.0,nflverse_combine
2000,Anthony Becht,TE,1.0,27.0,78.0,270.0,,,4.78,,33.5,123.0,6.94,4.08,,nflverse_combine
2000,Austin Wheatley,TE,5.0,158.0,76.0,254.0,,,4.66,,32.5,121.0,6.97,4.18,,nflverse_combine
2000,Bubba Franks,TE,1.0,14.0,78.0,265.0,,,4.85,,,,,,,nflverse_combine
2000,Carlos Nuno,TE,,,76.0,263.0,,,5.03,,28.0,106.0,,,23.0,nflverse_combine
2000,Casey Crawford,TE,,,78.0,244.0,,,4.83,,,,,,18.0,nflverse_combine
2000,Dave Stachelski,TE,5.0,141.0,75.0,250.0,,,4.78,,38.0,115.0,6.84,4.14,24.0,nflverse_combine
2000,Erron Kinney,TE,3.0,68.0,78.0,272.0,,,4.9,,,,,,,nflverse_combine
2000,James Whalen,TE,5.0,157.0,74.0,228.0,,,4.78,,31.0,110.0,7.42,4.22,,nflverse_combine
2000,Jason Gavadza,TE,6.0,204.0,75.0,249.0,,,4.62,,32.5,113.0,7.15,4.3,22.0,nflverse_combine
2000,Jay Tant,TE,5.0,164.0,75.0,255.0,,,4.75,,,,,,31.0,nflverse_combine
2000,Joe Dean Davenport,TE,,,79.0,268.0,,,5.06,,30.0,108.0,7.33,4.67,13.0,nflverse_combine
2000,John Jones,TE,,,76.0,248.0,,,4.63,,38.5,125.0,7.33,4.43,13.0,nflverse_combine
2000,Kyle Allamon,TE,,,74.0,253.0,,,4.97,,29.0,104.0,7.29,4.49,,nflverse_combine
2000,Terrence McCaskey,TE,,,77.0,271.0,,,5.0,,29.0,101.0,,,,nflverse_combine
2000,Zeron Flemister,TE,,,76.0,249.0,,,4.72,,37.0,116.0,6.92,4.16,14.0,nflverse_combine
2000,Alton Lusk,WR,,,74.0,182.0,,,4.61,,36.5,122.0,7.16,4.26,,nflverse_combine
2000,Anthony Lucas,WR,4.0,114.0,75.0,194.0,,,4.53,,35.0,121.0,,,,nflverse_combine
2000,Bashir Yamini,WR,,,75.0,191.0,,,4.53,,33.0,130.0,7.09,4.18,,nflverse_combine
2000,Brandon Daniels,WR,,,70.0,211.0,,,4.54,,,,,,,nflverse_combine
2000,Chafie Fields,WR,,,73.0,196.0,,,4.43,,,,,,,nflverse_combine
2000,Charles Lee,WR,7.0,242.0,73.0,202.0,,,4.56,,35.5,125.0,7.3,4.25,,nflverse_combine
2000,Chris Cole,WR,3.0,70.0,72.0,191.0,,,4.37,,37.5,125.0,6.76,4.09,,nflverse_combine
2000,Chris Coleman,WR,,,72.0,211.0,,,4.61,,32.5,110.0,6.79,4.1,,nflverse_combine
2000,Chris Daniels,WR,,,75.0,217.0,,,4.74,,33.0,115.0,7.2,4.24,,nflverse_combine
2000,Cory Peterson,WR,,,74.0,195.0,,,4.75,,32.5,114.0,,,,nflverse_combine
2000,Danny Farmer,WR,4.0,103.0,75.0,217.0,,,4.58,,,,,,,nflverse_combine
2000,Darrell Jackson,WR,3.0,80.0,72.0,197.0,,,4.56,,,,,,,nflverse_combine
2000,Dennis Northcutt,WR,2.0,32.0,70.0,175.0,,,4.43,,37.5,123.0,6.96,4.04,,nflverse_combine
2000,Dez White,WR,3.0,69.0,73.0,218.0,,,4.62,,37.5,124.0,6.91,4.09,,nflverse_combine
2000,Dwaune Jones,WR,,,72.0,191.0,,,4.66,,,,,,,nflverse_combine
2000,Gari Scott,WR,4.0,99.0,72.0,194.0,,,4.59,,33.5,119.0,,,,nflverse_combine
2000,JaJuan Dawson,WR,3.0,79.0,73.0,199.0,,,4.55,,34.0,117.0,6.96,4.16,,nflverse_combine
2000,James Williams,WR,6.0,175.0,71.0,180.0,,,4.59,,36.0,123.0,7.22,4.16,,nflverse_combine
2000,Jerry Porter,WR,2.0,47.0,74.0,221.0,,,4.48,,,,,,,nflverse_combine
2000,Joey Hamilton,WR,,,73.0,201.0,,,4.54,,36.0,116.0,7.57,4.41,,nflverse_combine
2000,Kofi Shuck,WR,,,74.0,180.0,,,4.66,,33.0,119.0,7.18,4.1,,nflverse_combine
2000,Kwame Cavil,WR,,,74.0,208.0,,,4.54,,39.5,118.0,,,,nflverse_combine
2000,Larry Foster,WR,,,70.0,198.0,,,4.55,,37.0,121.0,6.88,4.06,,nflverse_combine
2000,Laveranues Coles,WR,3.0,78.0,71.0,192.0,,,4.41,,34.0,115.0,6.89,4.39,,nflverse_combine
2000,Leroy Hodge,WR,,,73.0,215.0,,,4.54,,34.5,116.0,7.14,4.21,,nflverse_combine
2000,Marcus Knight,WR,,,73.0,180.0,,,4.72,,28.5,106.0,7.11,4.38,,nflverse_combine
2000,Mareno Philyaw,WR,6.0,172.0,74.0,205.0,,,4.66,,39.5,129.0,6.93,4.13,,nflverse_combine
2000,Matt Farmer,WR,,,72.0,190.0,,,4.51,,33.0,108.0,6.63,3.94,,nflverse_combine
2000,Muneer Moore,WR,5.0,154.0,73.0,201.0,,,4.52,,37.5,129.0,6.91,4.09,,nflverse_combine
2000,Peter Warrick,WR,1.0,4.0,71.0,194.0,,,4.58,,,,,,,nflverse_combine
2000,Plaxico Burress,WR,1.0,8.0,77.0,231.0,,,4.59,,33.0,115.0,,,,nflverse_combine
2000,Quinton Spotwood,WR,,,71.0,184.0,,,4.55,,33.5,123.0,,,,nflverse_combine
2000,R. Jay Soward,WR,1.0,29.0,69.0,177.0,,,4.34,,35.0,124.0,,,,nflverse_combine
2000,Ricky Hall,WR,,,74.0,206.0,,,4.52,,,,,,,nflverse_combine
2000,Ron Dugans,WR,3.0,66.0,73.0,206.0,,,4.58,,,117.0,,,,nflverse_combine
2000,Scottie Montgomery,WR,,,72.0,196.0,,,4.57,,36.0,117.0,7.16,4.11,,nflverse_combine
2000,Sherrod Gideon,WR,6.0,200.0,71.0,173.0,,,4.66,,,,,,,nflverse_combine
2000,Sylvester Morris,WR,1.0,21.0,75.0,216.0,,,4.6,,34.5,119.0,7.06,4.17,,nflverse_combine
2000,Todd Pinkston,WR,2.0,36.0,74.0,169.0,,,4.45,,,,,,,nflverse_combine
2000,Travis Taylor,WR,1.0,10.0,73.0,199.0,,,4.43,,37.0,118.0,7.15,,,nflverse_combine
2000,Trevor Gaylor,WR,4.0,111.0,75.0,199.0,,,4.56,,37.5,121.0,7.03,4.29,,nflverse_combine
2000,Trevor Insley,WR,,,72.0,192.0,,,4.7,,,,,,,nflverse_combine
2000,Troy Walters,WR,5.0,165.0,66.0,171.0,,,4.55,,32.5,106.0,6.61,3.84,,nflverse_combine
2000,Wendell Montgomery,WR,,,75.0,203.0,,,4.81,,35.5,117.0,7.01,4.24,,nflverse_combine
2000,Windrell Hayes,WR,5.0,143.0,71.0,204.0,,,4.5,,,,7.33,4.18,,nflverse_combine
2001,Ben Hamilton,C,4.0,113.0,77.0,303.0,,,5.26,,33.5,106.0,7.62,4.62,17.0,nflverse_combine
2001,Casey Rabach,C,3.0,92.0,76.0,298.0,,,5.23,,,,,,19.0,nflverse_combine
2001,Chukky Okobi,C,5.0,146.0,73.0,316.0,,,5.27,,32.5,103.0,7.87,4.61,24.0,nflverse_combine
2001,Dominic Raiola,C,2.0,50.0,74.0,307.0,,,5.13,,33.0,108.0,7.55,4.35,29.0,nflverse_combine
2001,Jeff McCurley,C,,,76.0,280.0,,,5.25,,,,,,,nflverse_combine
2001,LaShaun Mack,C,,,75.0,299.0,,,5.56,,26.5,92.0,8.59,4.99,17.0,nflverse_combine
2001,Paul Hogan,C,,,75.0,290.0,,,5.5,,29.0,102.0,7.78,4.54,26.0,nflverse_combine
2001,Roberto Garza,C,4.0,99.0,74.0,303.0,,,5.0,,32.5,114.0,7.71,4.53,37.0,nflverse_combine
2001,Tupe Peko,C,7.0,217.0,76.0,300.0,,,5.36,,28.0,92.0,8.1,4.56,,nflverse_combine
2001,Andre Dyson,CB,2.0,60.0,70.0,179.0,,,4.4,,,119.0,,,,nflverse_combine
2001,Anthony Henry,CB,4.0,97.0,73.0,198.0,,,4.6,,41.0,126.0,6.9,4.2,15.0,nflverse_combine
2001,Bhawoh Jue,CB,3.0,71.0,72.0,199.0,,,4.54,,34.5,113.0,7.21,4.27,,nflverse_combine
2001,Brock Williams,CB,3.0,86.0,70.0,183.0,,,4.46,,42.5,130.0,6.7,4.21,11.0,nflverse_combine
2001,Carey Scott,CB,6.0,189.0,71.0,208.0,,,4.65,,30.0,113.0,7.52,4.18,,nflverse_combine
2001,Clevan Thomas,CB,,,69.0,189.0,,,4.64,,36.0,118.0,7.42,4.24,,nflverse_combine
2001,Dwight Smith,CB,3.0,84.0,70.0,212.0,,,4.51,,33.5,114.0,,,15.0,nflverse_combine
2001,Eric Kelly,CB,3.0,69.0,70.0,199.0,,,4.46,,36.0,120.0,7.24,4.18,15.0,nflverse_combine
2001,Fred Booker,CB,,,69.0,193.0,,,4.65,,,,,,,nflverse_combine
2001,Fred Smoot,CB,2.0,45.0,71.0,172.0,,,4.48,,,,,,,nflverse_combine
2001,Gary Baxter,CB,2.0,62.0,74.0,204.0,,,4.53,,37.5,122.0,7.39,4.21,,nflverse_combine
2001,Harold Blackmon,CB,7.0,210.0,71.0,210.0,,,4.54,,37.0,121.0,7.03,4.28,17.0,nflverse_combine
2001,Jamar Fletcher,CB,1.0,26.0,69.0,180.0,,,4.48,,,,,,,nflverse_combine
2001,James Whitley,CB,,,70.0,193.0,,,4.73,,39.0,118.0,7.04,4.4,9.0,nflverse_combine
2001,Jamie Henderson,CB,4.0,101.0,73.0,202.0,,,4.48,,40.5,125.0,6.9,4.12,10.0,nflverse_combine
2001,Jerametrius Butler,CB,5.0,145.0,70.0,173.0,,,4.57,,36.0,121.0,7.22,4.4,11.0,nflverse_combine
2001,Jimmy Williams,CB,6.0,196.0,70.0,188.0,,,4.58,,36.0,120.0,7.12,,,nflverse_combine
2001,Ken Lucas,CB,2.0,40.0,72.0,200.0,,,4.45,,,,,,,nflverse_combine
2001,Kenneth Grant,CB,,,70.0,204.0,,,4.53,,39.0,115.0,7.15,4.34,,nflverse_combine
2001,Kenny Bryant,CB,,,71.0,190.0,,,4.65,,37.5,117.0,7.5,4.15,10.0,nflverse_combine
2001,Keon Moore,CB,,,71.0,193.0,,,4.56,,37.5,119.0,7.06,4.2,10.0,nflverse_combine
2001,Leonard Myers,CB,6.0,200.0,70.0,190.0,,,4.65,,37.0,120.0,7.21,4.16,13.0,nflverse_combine
2001,Ligarius Jennings,CB,,,69.0,202.0,,,4.67,,34.0,120.0,7.07,4.03,11.0,nflverse_combine
2001,Michael Stone,CB,2.0,54.0,71.0,191.0,,,4.51,,41.0,127.0,,,17.0,nflverse_combine
2001,Nate Clements,CB,1.0,21.0,71.0,209.0,,,4.38,,,,,,,nflverse_combine
2001,Nijrell Eason,CB,,,73.0,201.0,,,4.59,,34.5,119.0,,,19.0,nflverse_combine
2001,Patrick Dyson,CB,,,71.0,192.0,,,4.55,,31.5,114.0,,,,nflverse_combine
2001,Rashad Holman,CB,6.0,179.0,71.0,186.0,,,4.58,,42.0,129.0,7.09,3.85,6.0,nflverse_combine
2001,Raymond Walls,CB,5.0,152.0,71.0,176.0,,,4.51,,39.0,124.0,,4.18,,nflverse_combine
2001,Renaldo Hill,CB,7.0,202.0,71.0,178.0,,,4.68,,35.5,116.0,7.07,4.18,10.0,nflverse_combine
2001,Rodney Crayton,CB,,,68.0,178.0,,,4.6,,35.5,118.0,7.25,4.4,13.0,nflverse_combine
2001,Tay Cody,CB,3.0,67.0,69.0,181.0,,,4.55,,,,,,11.0,nflverse_combine
2001,Will Allen,CB,1.0,22.0,70.0,192.0,,,4.44,,39.5,121.0,6.78,3.9,14.0,nflverse_combine
2001,William James,CB,,,72.0,197.0,,,4.51,,38.5,120.0,,,13.0,nflverse_combine
2001,Willie Middlebrooks,CB,1.0,24.0,74.0,200.0,,,4.5,,,,,,17.0,nflverse_combine
2001,Aaron Schobel,DE,2.0,46.0,76.0,263.0,,,4.75,,38.0,119.0,7.16,4.03,,nflverse_combine
2001,Andre Carter,DE,1.0,7.0,76.0,249.0,,,4.84,,38.5,132.0,,4.24,20.0,nflverse_combine
2001,Anthony Herron,DE,,,75.0,280.0,,,5.16,,36.0,114.0,7.58,4.43,26.0,nflverse_combine
2001,Cedric Scott,DE,4.0,114.0,78.0,281.0,,,4.86,,35.5,107.0,7.67,4.37,23.0,nflverse_combine
2001,Chris Cooper,DE,6.0,184.0,77.0,272.0,,,4.95,,35.5,114.0,7.12,4.21,24.0,nflverse_combine
2001,David Warren,DE,,,74.0,253.0,,,4.73,,,,7.53,4.46,21.0,nflverse_combine
2001,DeAngelo Lloyd,DE,,,77.0,264.0,,,4.88,,,,,,15.0,nflverse_combine
2001,DeLawrence Grant,DE,3.0,89.0,75.0,280.0,,,4.77,,,,,,,nflverse_combine
2001,Derrick Burgess,DE,3.0,63.0,74.0,264.0,,,4.92,,40.0,125.0,7.85,,24.0,nflverse_combine
2001,Devonte Peterson,DE,,,75.0,275.0,,,5.02,,,,,,31.0,nflverse_combine
2001,Dwayne Missouri,DE,7.0,231.0,77.0,258.0,,,5.03,,38.0,116.0,7.5,4.4,21.0,nflverse_combine
2001,Ellis Wyms,DE,6.0,183.0,75.0,285.0,,,4.97,,28.0,103.0,7.71,4.47,,nflverse_combine
2001,Fred Wakefield,DE,,,79.0,287.0,,,5.09,,29.0,108.0,7.49,4.64,26.0,nflverse_combine
2001,Jamal Reynolds,DE,1.0,10.0,75.0,267.0,,,4.72,,,,,,,nflverse_combine
2001,Joe Tafoya,DE,7.0,234.0,76.0,269.0,,,4.91,,33.0,111.0,7.65,4.4,28.0,nflverse_combine
2001,Justin Kurpeikis,DE,,,75.0,252.0,,,4.97,,31.5,118.0,6.82,4.1,22.0,nflverse_combine
2001,Justin Smith,DE,1.0,4.0,76.0,267.0,,,4.64,,34.0,117.0,,,26.0,nflverse_combine
2001,Karon Riley,DE,4.0,103.0,74.0,264.0,,,4.75,,,,,,,nflverse_combine
2001,Kyle Vanden Bosch,DE,2.0,34.0,76.0,270.0,,,4.75,,36.5,119.0,6.82,4.08,26.0,nflverse_combine
2001,Menson Holloway,DE,6.0,191.0,74.0,284.0,,,4.9,,34.5,111.0,7.54,4.43,19.0,nflverse_combine
2001,Monty Beisel,DE,4.0,107.0,76.0,270.0,,,4.83,,34.5,110.0,7.32,4.28,25.0,nflverse_combine
2001,Paul Toviessi,DE,2.0,51.0,78.0,260.0,,,4.78,,33.5,120.0,7.06,4.32,,nflverse_combine
2001,Randy Garner,DE,6.0,167.0,76.0,277.0,,,4.77,,,,,,,nflverse_combine
2001,Reggie Hayward,DE,3.0,87.0,77.0,255.0,,,4.91,,41.0,127.0,7.43,4.43,21.0,nflverse_combine
2001,Rod Kelly,DE,,,77.0,254.0,,,4.93,,28.5,114.0,7.93,4.55,20.0,nflverse_combine
2001,Rodney Bailey,DE,6.0,181.0,75.0,283.0,,,5.1,,,,,,,nflverse_combine
2001,Roland Seymour,DE,,,75.0,250.0,,,4.75,,,,,,,nflverse_combine
2001,Ross Kolodziej,DE,7.0,230.0,75.0,290.0,,,4.87,,34.5,111.0,7.37,4.36,25.0,nflverse_combine
2001,Saul Patu,DE,,,74.0,272.0,,,5.01,,30.5,112.0,7.52,4.43,22.0,nflverse_combine
2001,Setema Gali,DE,,,76.0,251.0,,,4.88,,,,,,,nflverse_combine
2001,Casey Hampton,DT,1.0,19.0,73.0,314.0,,,5.25,,,,,,34.0,nflverse_combine
2001,Cecil Caldwell,DT,,,73.0,268.0,,,4.93,,,,,,,nflverse_combine
2001,Daleroy Stewart,DT,6.0,171.0,75.0,309.0,,,4.9,,33.0,110.0,7.75,4.72,,nflverse_combine
2001,Damione Lewis,DT,1.0,12.0,75.0,293.0,,,4.9,,,,,,22.0,nflverse_combine
2001,Derrick Chambers,DT,,,76.0,299.0,,,4.98,,,,,,32.0,nflverse_combine
2001,Ennis Davis,DT,7.0,221.0,76.0,302.0,,,5.1,,27.5,99.0,7.98,4.87,23.0,nflverse_combine
2001,Eric Downing,DT,3.0,75.0,75.0,302.0,,,5.23,,,,,,27.0,nflverse_combine
2001,Gerard Warren,DT,1.0,3.0,76.0,325.0,,,5.0,,,,,,,nflverse_combine
2001,Jace Sayler,DT,,,77.0,294.0,,,5.06,,31.0,105.0,7.81,4.59,29.0,nflverse_combine
2001,John Schlecht,DT,,,72.0,295.0,,,4.95,,31.5,101.0,7.45,4.3,27.0,nflverse_combine
2001,Kenny Smith,DT,3.0,81.0,75.0,299.0,,,5.24,,30.0,100.0,8.0,4.8,,nflverse_combine
2001,Kris Jenkins,DT,2.0,44.0,77.0,318.0,,,5.19,,31.0,108.0,7.85,4.4,33.0,nflverse_combine
2001,Marcus Bell,DT,4.0,123.0,73.0,319.0,,,5.32,,,98.0,8.07,4.71,17.0,nflverse_combine
2001,Marcus Stroud,DT,1.0,13.0,78.0,321.0,,,5.13,,30.0,110.0,8.07,4.72,21.0,nflverse_combine
2001,Mario Fatafehi,DT,5.0,133.0,74.0,295.0,,,5.29,,,,,,,nflverse_combine
2001,Mario Monds,DT,6.0,186.0,75.0,342.0,,,5.04,,28.5,99.0,8.06,4.73,,nflverse_combine
2001,Richard Seymour,DT,1.0,6.0,78.0,299.0,,,4.95,,,,,,,nflverse_combine
2001,Rickie Simpkins,DT,,,75.0,287.0,,,5.28,,29.5,97.0,7.65,4.52,,nflverse_combine
2001,Ron Edwards,DT,3.0,76.0,75.0,293.0,,,4.86,,,,,,,nflverse_combine
2001,Ryan Pickett,DT,1.0,29.0,74.0,309.0,,,5.1,,,,,,,nflverse_combine
2001,Shaun Rogers,DT,2.0,61.0,76.0,320.0,,,5.28,,,,,,,nflverse_combine
2001,Shawn Worthen,DT,4.0,130.0,73.0,310.0,,,5.18,,30.0,103.0,7.5,4.61,23.0,nflverse_combine
2001,Willie Blade,DT,3.0,93.0,75.0,316.0,,,4.93,,,,,,,nflverse_combine
2001,Willie Howard,DT,2.0,57.0,75.0,295.0,,,4.94,,,,,,23.0,nflverse_combine
2001,Darvell Bivens,FB,,,70.0,255.0,,,4.97,,33.5,108.0,7.81,4.38,32.0,nflverse_combine
2001,Dustin McClintock,FB,,,73.0,259.0,,,5.31,,30.0,105.0,8.1,4.58,7.0,nflverse_combine
2001,George Layne,FB,4.0,108.0,71.0,242.0,,,4.59,,32.0,115.0,7.08,4.19,,nflverse_combine
2001,Heath Evans,FB,3.0,82.0,72.0,246.0,,,4.56,,34.5,111.0,7.3,4.24,30.0,nflverse_combine
2001,Ja'Mar Toombs,FB,,,72.0,281.0,,,4.72,,,,,,17.0,nflverse_combine
2001,Jameel Cook,FB,6.0,174.0,70.0,226.0,,,4.8,,29.5,108.0,7.55,4.38,17.0,nflverse_combine
2001,Moran Norris,FB,4.0,115.0,73.0,250.0,,,4.63,,31.0,114.0,7.56,4.5,37.0,nflverse_combine
2001,Alex Lincoln,ILB,7.0,209.0,72.0,251.0,,,4.77,,35.0,111.0,,,22.0,nflverse_combine
2001,Anthony Denman,ILB,7.0,213.0,73.0,239.0,,,4.76,,,,,,,nflverse_combine
2001,Brandon Spoon,ILB,4.0,110.0,74.0,245.0,,,4.75,,35.5,110.0,7.3,4.15,33.0,nflverse_combine
2001,Carlos Polk,ILB,4.0,112.0,74.0,251.0,,,4.76,,,,,,,nflverse_combine
2001,Dan Morgan,ILB,1.0,11.0,74.0,240.0,,,4.54,,,,,,,nflverse_combine
2001,Edgerton Hartwell,ILB,,,73.0,250.0,,,4.86,,36.5,114.0,7.64,4.56,18.0,nflverse_combine
2001,Jamie Winborn,ILB,2.0,47.0,71.0,229.0,,,4.63,,35.5,111.0,,,,nflverse_combine
2001,Kendrell Bell,ILB,2.0,39.0,73.0,234.0,,,4.64,,38.5,124.0,7.25,4.5,24.0,nflverse_combine
2001,Quinton Caver,ILB,2.0,55.0,76.0,227.0,,,4.67,,37.5,118.0,7.66,4.25,23.0,nflverse_combine
2001,T.J. Turner,ILB,7.0,239.0,75.0,273.0,,,4.8,,,,,,,nflverse_combine
2001,Torrance Marshall,ILB,3.0,72.0,74.0,249.0,,,4.7,,,,,,,nflverse_combine
2001,Zeke Moreno,ILB,5.0,139.0,74.0,248.0,,,4.76,,,,7.1,4.31,24.0,nflverse_combine
2001,Dan Stultz,K,,,71.0,207.0,,,,,,,,,,nflverse_combine
2001,Jamie Rheem,K,,,73.0,192.0,,,,,,,,,,nflverse_combine
2001,Kris Stockton,K,,,69.0,189.0,,,,,,,,,,nflverse_combine
2001,Owen Pochman,K,7.0,216.0,71.0,179.0,,,,,,,,,,nflverse_combine
2001,Vitaly Pisetsky,K,,,70.0,232.0,,,,,,,,,,nflverse_combine
2001,Adam Haayer,OG,6.0,199.0,78.0,298.0,,,5.3,,,,,,23.0,nflverse_combine
2001,Albert Traylor,OG,,,75.0,307.0,,,5.42,,27.0,96.0,8.34,,20.0,nflverse_combine
2001,Alex Sulfsted,OG,6.0,176.0,76.0,312.0,,,5.3,,30.5,96.0,,,,nflverse_combine
2001,Bernard Robertson,OG,5.0,138.0,75.0,308.0,,,5.24,,30.0,106.0,8.06,4.58,19.0,nflverse_combine
2001,Bill Ferrario,OG,4.0,105.0,74.0,314.0,,,5.3,,,,,,17.0,nflverse_combine
2001,Brent McCaffrey,OG,,,76.0,282.0,,,5.2,,,,,,,nflverse_combine
2001,Chad Ward,OG,6.0,170.0,76.0,321.0,,,5.23,,32.5,99.0,7.98,4.9,26.0,nflverse_combine
2001,Chris Valletta,OG,,,75.0,299.0,,,5.32,,33.5,98.0,7.9,4.53,18.0,nflverse_combine
2001,Dave Costa,OG,,,78.0,305.0,,,5.34,,,,,,17.0,nflverse_combine
2001,David Bobo,OG,,,76.0,290.0,,,5.28,,31.0,106.0,7.81,4.89,19.0,nflverse_combine
2001,Dennis Norman,OG,7.0,222.0,76.0,305.0,,,5.16,,35.0,107.0,8.08,4.72,25.0,nflverse_combine
2001,Jarvis Borum,OG,,,79.0,332.0,,,5.05,,30.5,107.0,8.08,4.83,25.0,nflverse_combine
2001,Jeff Chase,OG,,,75.0,303.0,,,5.25,,,,,,27.0,nflverse_combine
2001,Josh Redding,OG,,,76.0,317.0,,,5.47,,27.0,97.0,7.85,4.8,31.0,nflverse_combine
2001,Kevin Jordan,OG,,,77.0,308.0,,,5.07,,31.5,112.0,,4.95,20.0,nflverse_combine
2001,Keydrick Vincent,OG,,,77.0,328.0,,,5.61,,32.5,94.0,,,23.0,nflverse_combine
2001,Kynan Forney,OG,7.0,219.0,74.0,312.0,,,5.28,,27.0,97.0,8.56,4.7,23.0,nflverse_combine
2001,Louis Williams,OG,7.0,211.0,76.0,299.0,,,5.48,,28.5,103.0,7.86,4.67,25.0,nflverse_combine
2001,Mathias Nkwenti,OG,4.0,111.0,75.0,293.0,,,5.57,,35.5,113.0,7.66,4.18,29.0,nflverse_combine
2001,Matt Lehr,OG,5.0,137.0,74.0,290.0,,,5.28,,31.5,111.0,7.59,4.44,28.0,nflverse_combine
2001,Michael Keathley,OG,,,76.0,308.0,,,5.24,,32.5,,,,28.0,nflverse_combine
2001,Mike Gandy,OG,3.0,68.0,76.0,305.0,,,5.2,,30.5,103.0,8.03,4.71,,nflverse_combine
2001,Omar Smith,OG,,,74.0,293.0,,,5.33,,30.0,98.0,,,21.0,nflverse_combine
2001,Paul Zukauskas,OG,7.0,203.0,77.0,307.0,,,5.3,,,,,,22.0,nflverse_combine
2001,Pork Chop Womack,OG,,,76.0,345.0,,,5.51,,29.5,97.0,8.78,4.96,23.0,nflverse_combine
2001,Ray Redziniak,OG,,,75.0,296.0,,,5.5,,27.0,92.0,8.17,4.77,32.0,nflverse_combine
2001,Rick DeMulling,OG,7.0,220.0,76.0,307.0,,,5.24,,31.5,108.0,7.62,4.6,32.0,nflverse_combine
2001,Russ Hochstein,OG,5.0,151.0,75.0,300.0,,,5.4,,26.5,95.0,7.85,4.69,16.0,nflverse_combine
2001,Shaun Mason,OG,,,77.0,302.0,,,5.49,,,,,,,nflverse_combine
2001,Shawn Draper,OG,5.0,156.0,75.0,303.0,,,5.3,,32.0,106.0,8.1,4.77,17.0,nflverse_combine
2001,Steve Hutchinson,OG,1.0,17.0,77.0,315.0,,,5.15,,33.5,106.0,,4.74,31.0,nflverse_combine
2001,Tim Stuber,OG,,,77.0,315.0,,,5.6,,28.0,96.0,8.06,4.75,22.0,nflverse_combine
2001,Tom Ashworth,OG,,,78.0,293.0,,,5.11,,33.5,109.0,7.4,4.3,20.0,nflverse_combine
2001,Victor Leyva,OG,5.0,135.0,75.0,313.0,,,5.33,,30.0,105.0,8.0,4.73,37.0,nflverse_combine
2001,Will Cuthbert,OG,,,77.0,318.0,,,5.53,,24.5,91.0,8.84,5.06,17.0,nflverse_combine
2001,Anthony Sessions,OLB,,,72.0,228.0,,,4.8,,,,,,19.0,nflverse_combine
2001,Brian Allen,OLB,3.0,83.0,72.0,238.0,,,4.65,,,,,,25.0,nflverse_combine
2001,Eric Westmoreland,OLB,3.0,73.0,72.0,236.0,,,4.63,,36.5,115.0,7.47,4.21,21.0,nflverse_combine
2001,Jason Glenn,OLB,6.0,173.0,73.0,236.0,,,4.94,,36.0,115.0,7.16,4.31,14.0,nflverse_combine
