nflverse_game_id,old_game_id,play_id,possession_team,offense_formation,offense_personnel,defenders_in_box,defense_personnel,number_of_pass_rushers,players_on_play,offense_players,defense_players,n_offense,n_defense,ngs_air_yards,time_to_throw,was_pressure,route,defense_man_zone_type,defense_coverage_type,offense_names,defense_names,offense_positions,defense_positions,offense_numbers,defense_numbers
2024_01_LV_LAC,2024090808,3810.0,LAC,,"1 C, 1 FB, 1 G, 1 QB, 1 RB, 3 T, 2 TE, 1 WR",0,"2 CB, 2 DE, 3 DT, 1 FS, 1 MLB, 1 OLB, 1 SS",0,00-0034281;00-0036871;00-0039072;00-0034973;00-0036711;00-0033381;00-0035231;00-0038634;00-0038614;00-0036962;00-0037818;00-0036990;00-0034720;00-0036355;00-0034184;00-0034993;00-0035688;00-0037009;00-0039897;00-0031690;00-0034830;00-0036646,00-0034281;00-0038614;00-0037818;00-0036355;00-0034184;00-0035688;00-0037009;00-0039897;00-0031690;00-0034830;00-0036646,00-0036871;00-0039072;00-0034973;00-0036711;00-0033381;00-0035231;00-0038634;00-0036962;00-0036990;00-0034720;00-0034993,11,11,,,false,"","",,Bradley Bozeman;Scott Matlock;Zion Johnson;Justin Herbert;Gus Edwards;Trey Pipkins;Rashawn Slater;Joe Alt;Eric Tomlinson;Hayden Hurst;Simi Fehoko,Nate Hobbs;Jakorian Bennett;Maxx Crosby;Charles Snowden;Adam Butler;Christian Wilkins;Nesta Jade Silvera;Tre'von Moehrig;Divine Deablo;Robert Spillane;Marcus Epps,C;FB;G;QB;RB;T;T;T;TE;TE;WR,CB;CB;DE;DE;DT;DT;DT;FS;MLB;OLB;SS,75;44;77;10;4;79;70;76;83;88;87,39;0;98;49;69;94;99;7;5;41;1
2024_01_LV_LAC,2024090808,3832.0,LAC,,"1 C, 1 FB, 1 G, 1 QB, 1 RB, 3 T, 2 TE, 1 WR",0,"2 CB, 2 DE, 3 DT, 1 FS, 1 MLB, 1 OLB, 1 SS",0,00-0034281;00-0036871;00-0039072;00-0034973;00-0036711;00-0030070;00-0033381;00-0035231;00-0038614;00-0036962;00-0037818;00-0036990;00-0034720;00-0036355;00-0034184;00-0034993;00-0035688;00-0037009;00-0039897;00-0031690;00-0034830;00-0036646,00-0034281;00-0038614;00-0037818;00-0036355;00-0034184;00-0035688;00-0037009;00-0039897;00-0031690;00-0034830;00-0036646,00-0036871;00-0039072;00-0034973;00-0036711;00-0030070;00-0033381;00-0035231;00-0036962;00-0036990;00-0034720;00-0034993,11,11,,,false,"","",,Bradley Bozeman;Scott Matlock;Zion Johnson;Justin Herbert;Gus Edwards;Trey Pipkins;Rashawn Slater;Joe Alt;Eric Tomlinson;Hayden Hurst;Simi Fehoko,Nate Hobbs;Jakorian Bennett;Maxx Crosby;Charles Snowden;John Jenkins;Adam Butler;Christian Wilkins;Tre'von Moehrig;Divine Deablo;Robert Spillane;Marcus Epps,C;FB;G;QB;RB;T;T;T;TE;TE;WR,CB;CB;DE;DE;DT;DT;DT;FS;MLB;OLB;SS,75;44;77;10;4;79;70;76;83;88;87,39;0;98;49;95;69;94;7;5;41;1
2024_01_DEN_SEA,2024090809,40.0,SEA,,"1 CB, 1 FS, 1 ILB, 1 OLB, 1 RB, 2 TE, 4 WR",0,"1 CB, 1 FB, 1 FS, 2 ILB, 1 K, 2 OLB, 2 SS, 1 TE",0,00-0034278;00-0038136;00-0031595;00-0038696;00-0035139;00-0036428;00-0036157;00-0038922;00-0032569;00-0036952;00-0039809;00-0039047;00-0038636;00-0036683;00-0038605;00-0038783;00-0038488;00-0039793;00-0036268;00-0037093;00-0038752;00-0039306,00-0038136;00-0035139;00-0038922;00-0039047;00-0038636;00-0038488;00-0039793;00-0036268;00-0037093;00-0038752;00-0039306,00-0034278;00-0031595;00-0038696;00-0036428;00-0036157;00-0032569;00-0036952;00-0039809;00-0036683;00-0038605;00-0038783,11,11,,,false,"","",,Coby Bryant;Marquise Blair;Drake Thomas;Derick Hall;Kenny McIntosh;Brady Russell;AJ Barner;Laviska Shenault Jr.;Dareke Young;Jake Bobo;Dee Williams,Tremon Smith;Michael Burton;Keidron Smith;Justin Strnad;Kristian Welch;Wil Lutz;Jonathon Cooper;Jonah Elliss;Devon Key;JL Skinner;Nate Adkins,CB;FS;ILB;OLB;RB;TE;TE;WR;WR;WR;WR,CB;FB;FS;ILB;ILB;K;OLB;OLB;SS;SS;TE,8;13;42;58;25;38;88;1;83;19;33,1;20;43;40;57;3;0;52;26;34;45
2024_01_DEN_SEA,2024090809,63.0,SEA,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR",6,"3 CB, 2 DE, 2 FS, 1 ILB, 1 NT, 2 OLB",5,00-0034352;00-0036874;00-0037384;00-0038552;00-0034805;00-0035248;00-0035227;00-0036221;00-0032234;00-0039020;00-0031898;00-0033297;00-0036995;00-0036952;00-0030565;00-0038134;00-0032466;00-0037821;00-0035644;00-0032211;00-0035640;00-0038543,00-0034352;00-0032234;00-0039020;00-0030565;00-0038134;00-0032466;00-0037821;00-0035644;00-0032211;00-0035640;00-0038543,00-0036874;00-0037384;00-0038552;00-0034805;00-0035248;00-0035227;00-0036221;00-0031898;00-0033297;00-0036995;00-0036952,11,11,,,true,"",ZONE_COVERAGE,COVER_2,Connor Williams;Laken Tomlinson;Anthony Bradford;Geno Smith;Kenneth Walker III;George Fant;Charles Cross;Noah Fant;Tyler Lockett;DK Metcalf;Jaxon Smith-Njigba,Pat Surtain II;Ja'Quan McMillian;Riley Moss;John Franklin-Myers;Zach Allen;P.J. Locke;Brandon Jones;Alex Singleton;D.J. Jones;Baron Browning;Jonathon Cooper,C;G;G;QB;RB;T;T;TE;WR;WR;WR,CB;CB;CB;DE;DE;FS;FS;ILB;NT;OLB;OLB,57;70;75;7;9;74;67;87;16;14;11,2;29;21;98;99;6;22;49;93;5;0
2024_01_DEN_SEA,2024090809,83.0,SEA,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR",7,"3 CB, 2 DE, 2 FS, 1 ILB, 1 NT, 2 OLB",5,00-0034352;00-0036874;00-0037384;00-0038552;00-0034805;00-0035248;00-0035227;00-0036221;00-0032234;00-0039020;00-0031898;00-0033297;00-0036995;00-0036952;00-0030565;00-0038134;00-0032466;00-0037821;00-0035644;00-0032211;00-0035640;00-0038543,00-0034352;00-0032234;00-0039020;00-0030565;00-0038134;00-0032466;00-0037821;00-0035644;00-0032211;00-0035640;00-0038543,00-0036874;00-0037384;00-0038552;00-0034805;00-0035248;00-0035227;00-0036221;00-0031898;00-0033297;00-0036995;00-0036952,11,11,,3.7,true,IN/DIG,MAN_COVERAGE,2_MAN,Connor Williams;Laken Tomlinson;Anthony Bradford;Geno Smith;Kenneth Walker III;George Fant;Charles Cross;Noah Fant;Tyler Lockett;DK Metcalf;Jaxon Smith-Njigba,Pat Surtain II;Ja'Quan McMillian;Riley Moss;John Franklin-Myers;Zach Allen;P.J. Locke;Brandon Jones;Alex Singleton;D.J. Jones;Baron Browning;Jonathon Cooper,C;G;G;QB;RB;T;T;TE;WR;WR;WR,CB;CB;CB;DE;DE;FS;FS;ILB;NT;OLB;OLB,57;70;75;7;9;74;67;87;16;14;11,2;29;21;98;99;6;22;49;93;5;0
2024_01_DEN_SEA,2024090809,115.0,DEN,UNDER CENTER,"1 C, 2 G, 1 QB, 1 RB, 2 T, 3 TE, 1 WR",6,"2 CB, 1 DE, 2 DT, 1 ILB, 1 MLB, 1 NT, 1 OLB, 2 SS",0,00-0037278;00-0037079;00-0039169;00-0035678;00-0030063;00-0031933;00-0034978;00-0037001;00-0034797;00-0035352;00-0032387;00-0038133;00-0039732;00-0036997;00-0033941;00-0034974;00-0033538;00-0034847;00-0036422;00-0037252;00-0038783;00-0038976,00-0037278;00-0034978;00-0037001;00-0039732;00-0036997;00-0033538;00-0034847;00-0036422;00-0037252;00-0038783;00-0038976,00-0037079;00-0039169;00-0035678;00-0030063;00-0031933;00-0034797;00-0035352;00-0032387;00-0038133;00-0033941;00-0034974,11,11,,,false,"","",,Luke Wattenberg;Ben Powers;Quinn Meinerz;Bo Nix;Javonte Williams;Garett Bolles;Mike McGlinchey;Adam Trautman;Greg Dulcich;Nate Adkins;Marvin Mims Jr.,Riq Woolen;Devon Witherspoon;Dre'Mont Jones;Johnathan Hankins;Leonard Williams;Jerome Baker;Tyrel Dodson;Jarran Reed;Boye Mafe;Rayshawn Jenkins;Julian Love,C;G;G;QB;RB;T;T;TE;TE;TE;WR,CB;CB;DE;DT;DT;ILB;MLB;NT;OLB;SS;SS,60;74;77;10;33;72;69;82;80;45;19,27;21;55;97;99;17;0;90;53;2;20
2024_01_DEN_SEA,2024090809,137.0,DEN,UNDER CENTER,"1 C, 2 G, 1 QB, 1 RB, 2 T, 2 TE, 2 WR",7,"2 CB, 1 DE, 2 DT, 1 ILB, 1 MLB, 1 NT, 1 OLB, 2 SS",0,00-0037278;00-0037079;00-0039169;00-0035678;00-0030063;00-0031933;00-0034978;00-0037001;00-0034797;00-0035352;00-0032387;00-0038133;00-0039732;00-0036997;00-0033941;00-0034974;00-0033538;00-0034847;00-0036422;00-0038783;00-0033943;00-0034348,00-0037278;00-0034978;00-0037001;00-0039732;00-0036997;00-0033538;00-0034847;00-0036422;00-0038783;00-0033943;00-0034348,00-0037079;00-0039169;00-0035678;00-0030063;00-0031933;00-0034797;00-0035352;00-0032387;00-0038133;00-0033941;00-0034974,11,11,,,false,"","",,Luke Wattenberg;Ben Powers;Quinn Meinerz;Bo Nix;Javonte Williams;Garett Bolles;Mike McGlinchey;Adam Trautman;Nate Adkins;Josh Reynolds;Courtland Sutton,Riq Woolen;Devon Witherspoon;Dre'Mont Jones;Johnathan Hankins;Leonard Williams;Jerome Baker;Tyrel Dodson;Jarran Reed;Boye Mafe;Rayshawn Jenkins;Julian Love,C;G;G;QB;RB;T;T;TE;TE;WR;WR,CB;CB;DE;DT;DT;ILB;MLB;NT;OLB;SS;SS,60;74;77;10;33;72;69;82;45;11;14,27;21;55;97;99;17;0;90;53;2;20
2024_01_DEN_SEA,2024090809,159.0,DEN,UNDER CENTER,"1 C, 1 FB, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 2 WR",7,"2 CB, 1 DE, 2 DT, 1 ILB, 1 MLB, 1 NT, 1 OLB, 2 SS",5,00-0037278;00-0037079;00-0039169;00-0035678;00-0030063;00-0031933;00-0031595;00-0034978;00-0037001;00-0034797;00-0035352;00-0032387;00-0038133;00-0039732;00-0036997;00-0033941;00-0034974;00-0033538;00-0034847;00-0036422;00-0034348;00-0035406,00-0037278;00-0031595;00-0034978;00-0037001;00-0039732;00-0036997;00-0033538;00-0034847;00-0036422;00-0034348;00-0035406,00-0037079;00-0039169;00-0035678;00-0030063;00-0031933;00-0034797;00-0035352;00-0032387;00-0038133;00-0033941;00-0034974,11,11,,5.2,true,QUICK OUT,ZONE_COVERAGE,COVER_2,Luke Wattenberg;Michael Burton;Ben Powers;Quinn Meinerz;Bo Nix;Javonte Williams;Garett Bolles;Mike McGlinchey;Adam Trautman;Courtland Sutton;Lil'Jordan Humphrey,Riq Woolen;Devon Witherspoon;Dre'Mont Jones;Johnathan Hankins;Leonard Williams;Jerome Baker;Tyrel Dodson;Jarran Reed;Boye Mafe;Rayshawn Jenkins;Julian Love,C;FB;G;G;QB;RB;T;T;TE;WR;WR,CB;CB;DE;DT;DT;ILB;MLB;NT;OLB;SS;SS,60;20;74;77;10;33;72;69;82;14;84,27;21;55;97;99;17;0;90;53;2;20
2024_01_DEN_SEA,2024090809,182.0,DEN,,"1 C, 1 DE, 2 G, 1 K, 1 LS, 1 P, 4 T",0,"2 CB, 2 DE, 2 DT, 1 ILB, 1 MLB, 1 NT, 2 SS",0,00-0038649;00-0037079;00-0039169;00-0037294;00-0035678;00-0038591;00-0030063;00-0031933;00-0034978;00-0037001;00-0034797;00-0032569;00-0036943;00-0035352;00-0032387;00-0032943;00-0033941;00-0034974;00-0033538;00-0034847;00-0036392;00-0038796,00-0038649;00-0037294;00-0034978;00-0037001;00-0032569;00-0036943;00-0032943;00-0033538;00-0034847;00-0036392;00-0038796,00-0037079;00-0039169;00-0035678;00-0038591;00-0030063;00-0031933;00-0034797;00-0035352;00-0032387;00-0033941;00-0034974,11,11,,,false,"","",,Alex Forsyth;Jordan Jackson;Ben Powers;Quinn Meinerz;Wil Lutz;Mitchell Fraboni;Riley Dixon;Garett Bolles;Mike McGlinchey;Matt Peart;Alex Palczewski,Riq Woolen;Devon Witherspoon;Dre'Mont Jones;Mike Morris;Johnathan Hankins;Leonard Williams;Jerome Baker;Tyrel Dodson;Jarran Reed;Rayshawn Jenkins;Julian Love,C;DE;G;G;K;LS;P;T;T;T;T,CB;CB;DE;DE;DT;DT;ILB;MLB;NT;SS;SS,54;94;74;77;3;48;9;72;69;79;63,27;21;55;94;97;99;17;0;90;2;20
2024_01_DEN_SEA,2024090809,206.0,DEN,,"1 C, 1 DE, 2 G, 1 K, 1 LS, 1 P, 4 T",0,"2 CB, 2 DE, 2 DT, 1 ILB, 1 MLB, 1 NT, 2 SS",0,00-0038649;00-0037079;00-0039169;00-0037294;00-0035678;00-0038591;00-0030063;00-0031933;00-0034978;00-0037001;00-0034797;00-0032569;00-0036943;00-0035352;00-0032387;00-0032943;00-0033941;00-0034974;00-0033538;00-0034847;00-0036392;00-0038796,00-0038649;00-0037294;00-0034978;00-0037001;00-0032569;00-0036943;00-0032943;00-0033538;00-0034847;00-0036392;00-0038796,00-0037079;00-0039169;00-0035678;00-0038591;00-0030063;00-0031933;00-0034797;00-0035352;00-0032387;00-0033941;00-0034974,11,11,,,false,"","",,Alex Forsyth;Jordan Jackson;Ben Powers;Quinn Meinerz;Wil Lutz;Mitchell Fraboni;Riley Dixon;Garett Bolles;Mike McGlinchey;Matt Peart;Alex Palczewski,Riq Woolen;Devon Witherspoon;Dre'Mont Jones;Mike Morris;Johnathan Hankins;Leonard Williams;Jerome Baker;Tyrel Dodson;Jarran Reed;Rayshawn Jenkins;Julian Love,C;DE;G;G;K;LS;P;T;T;T;T,CB;CB;DE;DE;DT;DT;ILB;MLB;NT;SS;SS,54;94;74;77;3;48;9;72;69;79;63,27;21;55;94;97;99;17;0;90;2;20
2024_01_DEN_SEA,2024090809,226.0,SEA,,"1 CB, 1 FS, 1 ILB, 1 OLB, 1 RB, 2 TE, 4 WR",0,"1 CB, 1 FB, 1 FS, 2 ILB, 1 K, 2 OLB, 2 SS, 1 TE",0,00-0034278;00-0038136;00-0031595;00-0038696;00-0035139;00-0036428;00-0036157;00-0038922;00-0032569;00-0036952;00-0039809;00-0039047;00-0038636;00-0036683;00-0038605;00-0038783;00-0038488;00-0039793;00-0036268;00-0037093;00-0038752;00-0039306,00-0038136;00-0035139;00-0038922;00-0039047;00-0038636;00-0038488;00-0039793;00-0036268;00-0037093;00-0038752;00-0039306,00-0034278;00-0031595;00-0038696;00-0036428;00-0036157;00-0032569;00-0036952;00-0039809;00-0036683;00-0038605;00-0038783,11,11,,,false,"","",,Coby Bryant;Marquise Blair;Drake Thomas;Derick Hall;Kenny McIntosh;Brady Russell;AJ Barner;Laviska Shenault Jr.;Dareke Young;Jake Bobo;Dee Williams,Tremon Smith;Michael Burton;Keidron Smith;Justin Strnad;Kristian Welch;Wil Lutz;Jonathon Cooper;Jonah Elliss;Devon Key;JL Skinner;Nate Adkins,CB;FS;ILB;OLB;RB;TE;TE;WR;WR;WR;WR,CB;FB;FS;ILB;ILB;K;OLB;OLB;SS;SS;TE,8;13;42;58;25;38;88;1;83;19;33,1;20;43;40;57;3;0;52;26;34;45
2024_01_DEN_SEA,2024090809,256.0,SEA,,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR",0,"3 CB, 2 DE, 2 FS, 1 ILB, 1 NT, 2 OLB",0,00-0034352;00-0036874;00-0037384;00-0038552;00-0034805;00-0035248;00-0035227;00-0036221;00-0032234;00-0039020;00-0031898;00-0033297;00-0036995;00-0036952;00-0030565;00-0038134;00-0032466;00-0037821;00-0035644;00-0035640;00-0036268;00-0038543,00-0034352;00-0032234;00-0039020;00-0030565;00-0038134;00-0032466;00-0037821;00-0035644;00-0035640;00-0036268;00-0038543,00-0036874;00-0037384;00-0038552;00-0034805;00-0035248;00-0035227;00-0036221;00-0031898;00-0033297;00-0036995;00-0036952,11,11,,,false,"","",,Connor Williams;Laken Tomlinson;Anthony Bradford;Geno Smith;Kenneth Walker III;George Fant;Charles Cross;Noah Fant;DK Metcalf;Laviska Shenault Jr.;Jaxon Smith-Njigba,Pat Surtain II;Ja'Quan McMillian;Riley Moss;John Franklin-Myers;Zach Allen;P.J. Locke;Brandon Jones;Alex Singleton;D.J. Jones;Baron Browning;Jonathon Cooper,C;G;G;QB;RB;T;T;TE;WR;WR;WR,CB;CB;CB;DE;DE;FS;FS;ILB;NT;OLB;OLB,57;70;75;7;9;74;67;87;14;1;11,2;29;21;98;99;6;22;49;93;5;0
2024_01_DEN_SEA,2024090809,280.0,SEA,UNDER CENTER,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR",6,"3 CB, 1 DE, 2 FS, 1 ILB, 1 MLB, 1 NT, 2 OLB",0,00-0034352;00-0036874;00-0037384;00-0038552;00-0035248;00-0035227;00-0036221;00-0032234;00-0039020;00-0031898;00-0035672;00-0033297;00-0036995;00-0036952;00-0030565;00-0038134;00-0032466;00-0037821;00-0035644;00-0035640;00-0036268;00-0038543,00-0034352;00-0032234;00-0039020;00-0030565;00-0038134;00-0032466;00-0037821;00-0035644;00-0035640;00-0036268;00-0038543,00-0036874;00-0037384;00-0038552;00-0035248;00-0035227;00-0036221;00-0031898;00-0035672;00-0033297;00-0036995;00-0036952,11,11,,,false,"","",,Connor Williams;Laken Tomlinson;Anthony Bradford;Geno Smith;Kenneth Walker III;George Fant;Charles Cross;Noah Fant;DK Metcalf;Laviska Shenault Jr.;Jaxon Smith-Njigba,Pat Surtain II;Ja'Quan McMillian;Riley Moss;Zach Allen;P.J. Locke;Brandon Jones;Alex Singleton;Cody Barton;D.J. Jones;Baron Browning;Jonathon Cooper,C;G;G;QB;RB;T;T;TE;WR;WR;WR,CB;CB;CB;DE;FS;FS;ILB;MLB;NT;OLB;OLB,57;70;75;7;9;74;67;87;14;1;11,2;29;21;99;6;22;49;55;93;5;0
2024_01_DEN_SEA,2024090809,302.0,SEA,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR",6,"3 CB, 1 DE, 2 FS, 1 ILB, 1 MLB, 1 NT, 2 OLB",6,00-0034352;00-0036874;00-0037384;00-0038552;00-0035248;00-0035227;00-0036221;00-0032234;00-0039020;00-0031898;00-0035672;00-0033297;00-0036995;00-0036952;00-0030565;00-0038134;00-0032466;00-0037821;00-0035644;00-0032211;00-0035640;00-0038543,00-0034352;00-0032234;00-0039020;00-0030565;00-0038134;00-0032466;00-0037821;00-0035644;00-0032211;00-0035640;00-0038543,00-0036874;00-0037384;00-0038552;00-0035248;00-0035227;00-0036221;00-0031898;00-0035672;00-0033297;00-0036995;00-0036952,11,11,,1.5,false,SCREEN,MAN_COVERAGE,2_MAN,Connor Williams;Laken Tomlinson;Anthony Bradford;Geno Smith;Kenneth Walker III;George Fant;Charles Cross;Noah Fant;Tyler Lockett;DK Metcalf;Jaxon Smith-Njigba,Pat Surtain II;Ja'Quan McMillian;Riley Moss;Zach Allen;P.J. Locke;Brandon Jones;Alex Singleton;Cody Barton;D.J. Jones;Baron Browning;Jonathon Cooper,C;G;G;QB;RB;T;T;TE;WR;WR;WR,CB;CB;CB;DE;FS;FS;ILB;MLB;NT;OLB;OLB,57;70;75;7;9;74;67;87;16;14;11,2;29;21;99;6;22;49;55;93;5;0
2024_01_DEN_SEA,2024090809,327.0,SEA,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR",5,"4 CB, 2 DE, 2 FS, 1 ILB, 2 OLB",4,00-0034352;00-0034514;00-0036874;00-0037384;00-0038552;00-0034805;00-0035248;00-0035227;00-0036221;00-0032234;00-0039020;00-0031898;00-0036995;00-0036952;00-0030565;00-0038134;00-0032466;00-0037821;00-0035644;00-0032211;00-0035640;00-0038543,00-0034352;00-0032234;00-0039020;00-0030565;00-0038134;00-0032466;00-0037821;00-0035644;00-0032211;00-0035640;00-0038543,00-0034514;00-0036874;00-0037384;00-0038552;00-0034805;00-0035248;00-0035227;00-0036221;00-0031898;00-0036995;00-0036952,11,11,,2.5,false,GO,MAN_COVERAGE,2_MAN,Connor Williams;Laken Tomlinson;Anthony Bradford;Geno Smith;Kenneth Walker III;George Fant;Charles Cross;Noah Fant;Tyler Lockett;DK Metcalf;Jaxon Smith-Njigba,Levi Wallace;Pat Surtain II;Ja'Quan McMillian;Riley Moss;John Franklin-Myers;Zach Allen;P.J. Locke;Brandon Jones;Alex Singleton;Baron Browning;Jonathon Cooper,C;G;G;QB;RB;T;T;TE;WR;WR;WR,CB;CB;CB;CB;DE;DE;FS;FS;ILB;OLB;OLB,57;70;75;7;9;74;67;87;16;14;11,39;2;29;21;98;99;6;22;49;5;0
2024_01_DEN_SEA,2024090809,350.0,SEA,,"2 FS, 1 ILB, 1 LS, 1 OLB, 1 P, 1 RB, 1 TE, 3 WR",0,"3 CB, 1 FB, 2 ILB, 1 OLB, 2 SS, 1 TE, 1 WR",0,00-0034278;00-0037384;00-0038552;00-0031595;00-0035139;00-0036395;00-0038922;00-0036428;00-0036157;00-0038769;00-0039047;00-0039809;00-0034160;00-0039165;00-0036683;00-0038605;00-0038488;00-0038783;00-0036268;00-0037093;00-0038752;00-0038976,00-0035139;00-0036395;00-0038922;00-0038769;00-0039047;00-0034160;00-0039165;00-0038488;00-0036268;00-0037093;00-0038752,00-0034278;00-0037384;00-0038552;00-0031595;00-0036428;00-0036157;00-0039809;00-0036683;00-0038605;00-0038783;00-0038976,11,11,,,false,"","",,Marquise Blair;K'Von Wallace;Drake Thomas;Chris Stoll;Derick Hall;Michael Dickson;Zach Charbonnet;Brady Russell;Laviska Shenault Jr.;Dareke Young;Jake Bobo,Tremon Smith;Ja'Quan McMillian;Riley Moss;Michael Burton;Justin Strnad;Kristian Welch;Jonah Elliss;Devon Key;JL Skinner;Nate Adkins;Marvin Mims Jr.,FS;FS;ILB;LS;OLB;P;RB;TE;WR;WR;WR,CB;CB;CB;FB;ILB;ILB;OLB;SS;SS;TE;WR,13;24;42;41;58;4;26;38;1;83;19,1;29;21;20;40;57;52;26;34;45;19
2024_01_DEN_SEA,2024090809,381.0,DEN,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR",6,"3 CB, 3 DT, 1 ILB, 1 MLB, 1 OLB, 2 SS",4,00-0037278;00-0036885;00-0037079;00-0039169;00-0030063;00-0031933;00-0039309;00-0034978;00-0037001;00-0034797;00-0035352;00-0039047;00-0039732;00-0038794;00-0033941;00-0034974;00-0033538;00-0034847;00-0037252;00-0033943;00-0034348;00-0039424,00-0037278;00-0034978;00-0037001;00-0039732;00-0038794;00-0033538;00-0034847;00-0037252;00-0033943;00-0034348;00-0039424,00-0036885;00-0037079;00-0039169;00-0030063;00-0031933;00-0039309;00-0034797;00-0035352;00-0039047;00-0033941;00-0034974,11,11,,3.2,false,QUICK OUT,MAN_COVERAGE,2_MAN,Luke Wattenberg;Ben Powers;Quinn Meinerz;Bo Nix;Jaleel McLaughlin;Garett Bolles;Mike McGlinchey;Greg Dulcich;Josh Reynolds;Courtland Sutton;Devaughn Vele,Tre Brown;Riq Woolen;Devon Witherspoon;Johnathan Hankins;Leonard Williams;Byron Murphy II;Jerome Baker;Tyrel Dodson;Derick Hall;Rayshawn Jenkins;Julian Love,C;G;G;QB;RB;T;T;TE;WR;WR;WR,CB;CB;CB;DT;DT;DT;ILB;MLB;OLB;SS;SS,60;74;77;10;38;72;69;80;11;14;17,22;27;21;97;99;91;17;0;58;2;20
2024_01_DEN_SEA,2024090809,417.0,DEN,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR",5,"3 CB, 2 DT, 1 ILB, 1 MLB, 1 NT, 1 OLB, 2 SS",4,00-0037278;00-0036885;00-0037079;00-0039169;00-0031933;00-0039309;00-0034978;00-0037001;00-0034797;00-0035352;00-0032387;00-0039047;00-0039732;00-0038794;00-0033941;00-0034974;00-0033538;00-0034847;00-0037252;00-0033943;00-0034348;00-0039424,00-0037278;00-0034978;00-0037001;00-0039732;00-0038794;00-0033538;00-0034847;00-0037252;00-0033943;00-0034348;00-0039424,00-0036885;00-0037079;00-0039169;00-0031933;00-0039309;00-0034797;00-0035352;00-0032387;00-0039047;00-0033941;00-0034974,11,11,,1.6,false,SWING,MAN_COVERAGE,2_MAN,Luke Wattenberg;Ben Powers;Quinn Meinerz;Bo Nix;Jaleel McLaughlin;Garett Bolles;Mike McGlinchey;Greg Dulcich;Josh Reynolds;Courtland Sutton;Devaughn Vele,Tre Brown;Riq Woolen;Devon Witherspoon;Leonard Williams;Byron Murphy II;Jerome Baker;Tyrel Dodson;Jarran Reed;Derick Hall;Rayshawn Jenkins;Julian Love,C;G;G;QB;RB;T;T;TE;WR;WR;WR,CB;CB;CB;DT;DT;ILB;MLB;NT;OLB;SS;SS,60;74;77;10;38;72;69;80;11;14;17,22;27;21;99;91;17;0;90;58;2;20
2024_01_DEN_SEA,2024090809,442.0,DEN,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR",7,"2 CB, 1 DT, 1 FS, 1 ILB, 1 MLB, 1 NT, 2 OLB, 2 SS",4,00-0037278;00-0037079;00-0039169;00-0031933;00-0036395;00-0034978;00-0037001;00-0034797;00-0035352;00-0032387;00-0038133;00-0039047;00-0039732;00-0038794;00-0033941;00-0034974;00-0033538;00-0034847;00-0037252;00-0033943;00-0034348;00-0039424,00-0037278;00-0034978;00-0037001;00-0039732;00-0038794;00-0033538;00-0034847;00-0037252;00-0033943;00-0034348;00-0039424,00-0037079;00-0039169;00-0031933;00-0036395;00-0034797;00-0035352;00-0032387;00-0038133;00-0039047;00-0033941;00-0034974,11,11,,3.6,false,SHALLOW CROSS/DRAG,ZONE_COVERAGE,COVER_6,Luke Wattenberg;Ben Powers;Quinn Meinerz;Bo Nix;Jaleel McLaughlin;Garett Bolles;Mike McGlinchey;Greg Dulcich;Josh Reynolds;Courtland Sutton;Devaughn Vele,Riq Woolen;Devon Witherspoon;Leonard Williams;K'Von Wallace;Jerome Baker;Tyrel Dodson;Jarran Reed;Boye Mafe;Derick Hall;Rayshawn Jenkins;Julian Love,C;G;G;QB;RB;T;T;TE;WR;WR;WR,CB;CB;DT;FS;ILB;MLB;NT;OLB;OLB;SS;SS,60;74;77;10;38;72;69;80;11;14;17,27;21;99;24;17;0;90;53;58;2;20
